"nace2","NAME","Parent","Include","Include_Also","Exclude"
"77.4","Оперативен лизинг на интелектуална собственост и сходни продукти, без обектите на авторско право","77",NA,NA,NA
"77.40","Оперативен лизинг на интелектуална собственост и сходни продукти, без обектите на авторско право","77.4","Този клас включва дейности, които дават възможност на други да използват обекти на интелектуална собственост (в частта за индустриалната собственост и сродни продукти) срещу задължението ползвателите да заплащат  на притежателя на продукта (т.е. на  държателя на актива) лицензионно или друг вид възнаграждение. Отстъпване/прехвърляне на правото на ползване на такива продукти може да бъде в различни форми -  например разрешение за възпроизвеждане, разрешение за използване в последващи процеси или продукти, работа на предприятие в рамките на франчайз и т.н. Настоящите притежатели на правата върху обектите не е задължително да са техни създатели.   - оперативен лизинг на продукти, свързани с интелектуална собственост (без такива, които са под закрилата на авторското право, например книги и софтуер) - събиране на лицензионни възнаграждения или други плащания, за използване или правото на използване на:   • патентовани/регистрирани обекти (изобретения, полезни модели, промишлени дизайни, производствен опит и т.н.)   • търговски марки, марки за услуги, търговски имена    • информация, свързана с проучване и оценяване на подземни богатства   • договори за франчайз (предоставяне срещу възнаграждение на съвкупност от права на интелектуална собственост, за да се използват за продажба на стоки и/или за предоставяне на услуги)",NA,"- придобиване на права за обекти на авторското право и издателска дейност  –раздели 58, 59 - създаване, възпроизвеждане и разпространение на обекти на авторското право (филми, книги, програмни продукти, музика) – раздели 58, 59 - даване под наем на недвижими имоти – 68.20 - даване под наем и оперативен лизинг на материални активи – 77.1, 77.2, 77.3"
"78","Дейности по наемане и предоставяне на работна сила","N","Този раздел включва дейности по наемане на работа чрез оказване на посреднически услуги на търсещите работа и на работодателите, предлагащи свободни работни места, като посредническата агенция не става работодател на наетите лица. Разделът включва също дейности на агенции по наемане и предоставяне на работна сила на предприятия-възложители на услугата, като формален работодател на работниците или служителите се явяват агенциите.  Предоставянето на работна сила може да бъде за временна заетост с оглед допълване на човешките ресурси на предприятието в определен период, както и друго предоставяне на работна сила, обикновено дългосрочно и за определени функции.",NA,NA
"78.1","Посредническа дейност на агенции по наемане на работа","78",NA,NA,NA
"78.10","Посредническа дейност на агенции по наемане на работа","78.1","Този клас включва дейности по наемане на работа чрез оказване на посреднически услуги на търсещите работа и на работодателите, предлагащи свободни работни места, като посредническата агенция не става работодател на наетите лица.  - посредническа дейност по предоставяне на услуги на кандидатите за работа и потенциалните работодатели с цел наемане на работа – обявяване на свободни работни места, набиране и подбор на кандидатите, насочване и наемане на работа, вкл. подбор и наемане на ръководен и висококвалифициран персонал - дейност на кастинг агенции за подбор и ангажиране на изпълнители - например за роли в театъра - дейност на агенции по наемане на работа онлайн",NA,"- дейност на импресариа, агенти или подобни агенции от името и за сметка на индивидуални изпълнители и артисти - 74.90"
"78.2","Предоставяне на работна сила за временна заетост","78",NA,NA,NA
"78.20","Предоставяне на работна сила за временна заетост","78.2","- дейности по предоставяне на работна сила на предприятия-възложители на услугата, обикновено за временно заместване или допълване на човешките ресурси на клиента, като работодател на наетите лица е агенцията-посредник. Единиците, класифицирани тук, изпълняват административни функции в качеството си на работодатели на наетите лица (изготвяне и прекратяване на договори, изплащане на възнаграждения, данъци и осигуровки и т.н.), но не извършват пряко управление и надзор на наетите лица на местата, където те реално работят.",NA,NA
"78.3","Други дейности по предоставяне на работна сила","78",NA,NA,NA
"78.30","Други дейности по предоставяне на работна сила","78.3","- дейности по предоставяне на човешки ресурси на предприятия-възложители на услугата, обикновено на дългосрочна основа или за постоянна заетост, като класифицираните тук единици изпълняват широк набор от администриративни функции, свързани с управление на предоставените човешки ресурси. Тези единици са работодатели на наетите лица и извършват формалните процедури и воденето на документацията, свързани с назначаване на работа, платежни ведомости, данъци и подобни, но не осъществяват пряко управление на наетите лица на местата, където те реално работят.",NA,"- предоставяне на работна сила за временно заместване или допълване на човешките ресурси на клиента – 78.20 - предоставяне на човешки ресурси, вкл. управленски персонал, за осигуряване на цялостното функциониране на предприятието на клиента - например хотел, ресторант, мина или болница – в класа за икономическа дейност на разглежданото предприятие"
"79","Туристическа агентска и операторска дейност; други дейности, свързани с пътувания и резервации","N","Този раздел включва дейността на туристически агенции, състояща се главно в продажби на организирани пътувания, пътнически превоз и нощувки, предлагани на физически лица, на предприятия или организации. Включва се и дейността, свързана със съставяне на предварителна програма и реализиране на организирани пътувания с обща цена, продавани чрез агенции или пряко от туроператорите. В раздела са включени също предоставянето на други резервационни услуги по повод на пътувания, дейността на туристически екскурзоводи и други дейности, насърчаващи или подпомагащи туризма.",NA,NA
"79.1","Туристическа агентска и операторска дейност","79",NA,NA,NA
"79.11","Туристическа агентска дейност","79.1","- дейности на агенции, състоящи се главно в продажби на организирани пътувания, пътнически превоз и настаняване (нощувки), предлагани на едро или на дребно на физически лица, предприятия или организации. Дейността може да включва и предлагане на допълнителни туристически услуги, свързани с пътуванията.",NA,NA
"79.12","Туроператорска дейност","79.1","- предварително изготвяне и подреждане на програма и организиране на пътувания с обща цена, продавани чрез агенции или пряко от туроператорите. Туристическият пакет може да включва няколко или всички от следните услуги:   • транспорт   • настаняване (нощувка)   • хранене   • посещения на музеи, исторически места и паметници на културата, театрални и музикални прояви или спортни събития",NA,NA
"79.9","Други дейности, свързани с пътувания и резервации","79",NA,NA,NA
"79.90","Други дейности, свързани с пътувания и резервации","79.9","- предоставянето на други резервационни услуги, свързани с пътувания:   • резервации за транспорт, хотели и други места за настаняване, ресторанти, автомобили под наем, за културни и спортни прояви и други - услуги по размяна на “периоди от време” в съсобствени обекти (предназначени за собственици на ваканционни имоти със съвместно ползване, поделено във времето, т.е. при условията на „time-share”) - продажба на билети за театрални и други представления и концерти, спортни прояви и всякакви други развлечения - услуги подпомагащи туристите:    • предоставяне на туристическа информация   • дейности на туристически екскурзоводи - дейности по промоция на туризма (свързани с насърчаване, популяризиране, рекламиране и подобни)",NA,"- туристическа агентска и операторска дейност - 79.11 и 79.12 - организиране на прояви като делови срещи, конгреси, конференции - 82.30"
"80","Дейности по охрана и разследване","N","Този раздел включва дейности, свързани с осигуряване на сигурност и безопасност като услуги по разследване и издирване, лична охрана и физическа охрана на обекти, събиране и доставка на пари и други ценни пратки с помощта на охранителен персонал и технически средства, с цел осигуряване на защита по време на транспортиране. Разделът включва и експлоатация на електронни охранителни известителни системи, като дейността се състои главно в дистанционно наблюдение (видеонаблюдение) и проверка на сигналите. Често обаче дейността включва и услуги по продажба, изграждане и поддържане на такива системи. Ако последните дейности се изпълняват самостоятелно, те се изключват от този раздел и се класифицират съответно в търговия на дребно, строителство и т.н.",NA,NA
"80.1","Частна охранителна дейност, без използване на технически системи за сигурност","80",NA,NA,NA
"80.10","Частна охранителна дейност, без използване на технически системи за сигурност","80.1","- услуги на специално оборудвани автомобили за транспорт на ценни пратки и товари  - лична охрана нa физичecки лицa (услуги на бодигардове) - охрана на обекти и имущество (услуги на охранители, пазачи, патрули) - услуги по дактилоскопия  - услуги по полиграфско изследване (чрез т.нар. детектори на лъжата)",NA,"- дейности на полицията и други служби по осигуряване на обществен ред и сигурност, финансирани от държавата – 84.24"
"80.2","Дейности в областта на технически системи за сигурност","80",NA,NA,NA
"80.20","Дейности в областта на технически системи за сигурност","80.2","- наблюдение и контрол  (вкл. дистанционно) с електронни системи за сигурност като сигнално-охранителни известителни системи срещу пожар и неправомерен достъп, вкл. изграждане и поддържане на тези системи за сигурност - инсталиране, ремонт, реконструкция и настройване на механични или електронни заключващи устройства с блокировки, сейфове и трезорни каси, във връзка с тяхното последващо наблюдение и контрол  (вкл. дистанционно)  Единиците, които извършват тези дейности, могат също да продават (доставят) такива системи за сигурност, механични или елекронни заключващи устройства и сейфове.",NA,"- изграждане на системи за сигурност, без тяхното последващо наблюдение и контрол - 43.21 - търговия на дребно в специализирани магазини със сигнално-охранителни системи, механични или електронни заключващи устройства, сейфове и трезорни каси ( без последващо наблюдение, услуги по монтиране или поддържане) - 47.59 - дейност на консултанти по сигурността – 74.90 - дейности по обществен ред и сигурност, финансирани от държавата – 84.24 - изработване на ключове от оригинал (ключарски услуги) – 95.29"
"80.3","Дейности по разследване и издирване","80",NA,NA,NA
"80.30","Дейности по разследване и издирване","80.3","- услуги по разследване, разкриване и издирване (събиране на информация за хора, събития или документи, с цел използването им в съдебни процедури, за издирване на изчезнали хора, проверяване при наемане на работа, при уреждане на семейни въпроси и т.н.) - дейности на частни детективи, независимо от типа на клиента-възложител и целта на разследването",NA,NA
"81","Дейности по обслужване на сгради и озеленяване","N","предоставяне на разнообразни спомагателни услуги, например пакет от спомагателни дейности, извършвани в местата, където е дейността на клиентите, вътрешно и външно почистване на всички видове сгради, почистване на промишлени машини и оборудване, на транспортни средства като влакове, автобуси и други, почистване вътрешността на транспортни цистерни, дейности по дезинфекция, дезинсекция и дератизация на сгради, кораби, влакове и т.н., измиване на бутилки, почистване на улици, вкл. от сняг и лед, създаване на озеленени площи и тяхното поддържане, вкл. изготвяне на проекта за озеленяване и/или изграждане на пешеходни пътеки, подпорни стени, тераси, огради, изкуствени езера и подобни структурни елементи.",NA,NA
"81.1","Комплексно обслужване на сгради","81",NA,NA,NA
"81.10","Комплексно обслужване на сгради","81.1","- предоставяне на пакет от услуги на местата, където възложителите извършват тяхната собствена дейност (производствени сгради, магазини, офис сгради, болници, спортни центрове, образователни заведения, военни сгради  и т.н.). Тези услуги са в помощ на дейността на клиента, но не са свързани с основния характер на неговата дейност, като изпълнителите на спомагателното обслужване не участват в същинската дейност на клиента и не носят отговорност за нея. Пакетът от услуги обикновено е съставен по изискванията на клиента и може да включва обичайно вътрешно почистване, отстраняване на отпадъци, текущо поддържане на сградите и околните площи, портиерско обслужване, охрана,  обработка на кореспонденция и други административни услуги, обслужване на местата за хранене, пране, отопление на сградите и други.",NA,"- предоставяне на само една от спомагателните услуги (например само вътрешно почистване на сградата) – в класа, съответстващ на предоставяната услуга - предоставяне на човешки ресурси - управленски и изпълнителски персонал  - за осигуряване на цялостното функциониране на предприятието на клиента (например хотел, ресторант, мина или болница) – в класа за икономическа дейност на разглежданото предприятие - предоставяне на място на услуги по управление и експлоатация на клиентски компютърни системи и/или средства за обработка на данни – 62.03  - управление на затвори, срещу заплащане – 84.23"
"81.2","Дейности по почистване","81","Тази група включва дейности по обичайно вътрешно почистване на сгради от всякакъв тип, външно и друго специализирано почистване на сгради, почистване на производствени машини и съоръжения, вътрешно почистване на цистерни, монтирани на превозни средства, дейности по дезинфекция и унищожаване на паразити и гризачи в сгради и промишлени инсталации, измиване на бутилки, почистване на улици, отстраняване на сняг и лед.",NA,"- почистване на  новопостроени сгради веднага след завършване на строителството - 43.39 - почистване с пара, пясъкоструйно почистване и подобни дейности за почистване на външни части на сгради – 43.99 - химическо чистене и пране на килими, мокети, завеси, пердета - 96.01 - борба с вредителите по растенията в селското стопанство - 01.61"
"81.21","Неспециализирано вътрешно почистване на сгради","81.2","- общо/неспециализирано почистване, главно по вътрешно почистване,  на всякакви видове сгради:   • офис сгради: офиси, канцеларии, кантори   • жилищни сгради: къщи, апартаменти, вили   • производствени сгради: заводи, цехове и други   • магазини и други сгради и помещения за търговия   • обществени сгради и такива за обществено обслужване: административни сгради, училища, болници, спортни зали и други   • други сгради или помещения със стопанско, професионално или жилищно предназначение Тези дейности могат да включват и почистването на прилежащите към сградите площи - например тротоари, както и измиване на прозорци.",NA,"- специализирани дейности по почистване - например на прозорци, на промишлени обекти като фурни, пещи, инсинератори, котли, вентилационни канали и димоотводи - 81.22"
"81.22","Специализирано почистване на сгради и промишлени обекти","81.2","- външно почистване на всякакви видове сгради - например офис сгради, жилищни, производствени, административни и други сгради и помещения със стопанско, професионално или жилищно предназначение, специализирани дейности като измиване на прозорците на сгради - специализирани дейности по почистване на промишлени съоръжения като фурни, пещи, комини, инсинератори, котли, вентилационни канали и димоотводи - почистване на производствени машини - специализирано почистване на сгради и промишлени обекти, некласифицирано другаде",NA,"- почистване на новопостроени сгради веднага след завършване на строителството - 43.39 - почистване с пара, пясъкоструйно почистване и подобни дейности за почистване на външни части на сгради - 43.99"
"81.29","Други дейности по почистване","81.2","- почистване и поддържане на плувни басейни - почистване на влакове, автобуси, самолети и други превозни средства - вътрешно почистване на цистерни и танкери за превоз по шосе или море  - дейности по дезинфекция, дезинсекция и дератизация - почистване/измиване на бутилки - чистене на улици, площади и подобно поддържане на чистотата на открити места, вкл. отстраняване на сняг и лед - други дейности по почистване, некласифицирани другаде",NA,"- борба с вредителите по растенията в селското стопанство - 01.61 - почистване на автомобили и дейност на автомивки - 45.20"
"81.3","Оформяне и поддържане на озеленени площи","81",NA,NA,NA
"81.30","Оформяне и поддържане на озеленени площи","81.3","- засаждане, отглеждане и поддържане на паркове, градини и други озеленени и залесени площи:   • около жилищни сгради   • около обществени сгради и сгради за обществено обслужване (административни, училища, болници, църкви и други)   • около производствени и търговски сгради   • на общински терени (паркове, лесопаркове, гробищни паркове и други)   • край пътища (магистрали, релсови и водни пътища, пристанища) - озеленяване:   • на сгради (градини на покриви, озеленяване на фасади, вътрешни градини и т.н.)   • на спортни терени (футболни терени, игрища за голф и т.н.), терени за игри, тревни площи за слънчеви бани и други развлекателни паркове   • край водни обекти и течащи води (изкуствени езера, язовири, открити плувни басейни, канали, реки, пречиствателни съоръжения) - защитно залесяване/озеленяване срещу шум, вятър, ерозия, заслепяване и т.н.",NA,"- отглеждане на растения и дървета със стопанска цел – 01, 02  - поддържане на земята в добро земеделско и екологично състояние – 01.61 - строителни дейности с цел създаване на паркове и озеленяване – сектор F - парково и ландшафтно архитектурно проектиране – 71.11"
"82","Административни офис дейности и друго спомагателно обслужване на стопанската дейност","N","Този раздел включва предоставяне на набор от административни услуги, свързани с обичайната ежедневна канцеларска работа, както и спомагателно обслужване на стопанската дейност, свързано с рутинни и повтарящи се функции, и всички други спомагателни дейности, некласифицирани другаде. Дейностите се извършват за клиентите възложители (главно предприятия) срещу заплащане - при предоставяне на услугата или на договорна основа. Единиците, класифицирани в този раздел, не предоставят персонал за извършване на цялостната дейност на предприятието.",NA,NA
"82.1","Административни и спомагателни офис дейности","82","Тази група включва предоставяне на пакет от офис административни услуги като финансово планиране, фактуриране и водене на счетоводни книги, административно-технически дейности, свързани с човешките ресурси, обработка на поща, логистика и други, предоставяни на клиенти срещу заплащане.  Тази група включва също и спомагателни дейности, извършвани за възложителите срещу заплащане, отнасящи се до рутинни помощни функции, които стопанските предприятия и организации традиционно извършват сами за себе си. Единиците, класифицирани в тази група, не предоставят работен персонал за извършване на цялостната дейност или пълния набор от функции на предприятието. Тези единици, които извършват само една, точно определена част от тези дейности, се класифицират според тази специфична дейност.",NA,NA
"82.11","Комбинирани административни офис дейности","82.1","- предоставяне на пакет от офис административни услуги срещу заплащане, които клиентът използва, за да извършва своята собствена дейност. Предоставяните услуги са насочени към подпомагане на административните процеси на стопанските единици по един интегриран начин. Комбинираните услуги са свързани с обичайните офис дейности като посрещане/рецепция, фактуриране и водене на счетоводни книги, административни дейности, свързани с човешките ресурси, обработка на поща и т.н.",NA,"- предоставяне на една от тези дейности - например финансово-счетоводни - в класа за тази дейност  - предоставяне на обслужващ персонал, без осъществяване на надзор и ръководство на неговата работа - 78"
"82.19","Размножаване, изготвяне на документи и други специализирани помощни офис дейности","82.1","Този  клас включва размножаване, изготвяне на документи и други специализирани административно-технически дейности в помощ на офиса. Включените тук дейности по фотокопиране/отпечатване се отнасят само до печатане в малък тираж.  - изготвяне/съставяне на документи - изчитане, редактиране и коригиране на документи - набиране и оформяне на текст - машинопис и текстообработка - услуги на секретариат/канцеларии в помощ на управленския и професионален състав - стенографиране и дешифриране на записания текст, протоколиране и други секретарски дейности - писане и редактиране на писма, справки и отчети - отдаване под наем на пощенски кутии и други пощенски и куриерски услуги като предварително сортиране, адресиране, доставка, експедиция до пощенска служба и т.н. - фотокопиране  - размножаване чрез копирна техника  - копиране на архитектурни и инженерни планове, чертежи, скици  - други услуги по размножаване на документи (без услуги по печатане като офсетов печат, вкл. бърз печат, цифров печат, услуги по предпечат)",NA,"- печатане на документи (офсетов печат, вкл. бърз печат и други видове печат) -18.12 - предпечатна подготовка  - 18.13 - организиране на рекламни кампании и разпространение на рекламни материали по пощата -73.11 - специализирани стенографски услуги - например в съдебни заседания и изслушвания - 82.99 - стенографски услуги в обществени събития като конференции, конгреси - 82.99"
"82.2","Дейност на телефонни центрове за услуги","82",NA,NA,NA
"82.20","Дейност на телефонни центрове за услуги","82.2","- дейности на телефонни центрове за входящи обаждания: приемане на обажданията на клиентите посредством персонал от оператори, чрез автоматично насочване на телефонните обаждания, интеграция на телефона към компютър, системи за интерактивeн гласов отговор и подобни методи за приемане на поръчки, предоставяне на информация за даден продукт, обработване на въпроси за съдействие или рекламации от клиентите - дейности на телефонни центрове за изходящи обаждания: използване на подобни методи за продажба на стоки и услуги на потенциални купувачи, реализиране на проучвания на пазара или изследване на общественото мнение чрез телефон и подобни дейности за сметка на възложителите",NA,NA
"82.3","Организиране на конгреси и търговски изложения","82",NA,NA,NA
"82.30","Организиране на конгреси и търговски изложения","82.3","- дейности по организиране, промоция и/или управление на събития като търговски изложения, салони и панаири, конгреси, конференции и делови срещи, като тези дейности могат да включват или да не включват мениджмънт и предоставяне на обслужващ персонал на местата, където тези събития се провеждат",NA,NA
"82.9","Спомагателно обслужване на стопанската дейност, некласифицирано другаде","82","Тази група включва дейности по събиране на парични вземания и на финансова информация, както и всички некласифицирани другаде спомагателни дейности, предоставяни главно в помощ на предприятията.",NA,NA
"82.91","Дейности по събиране на парични вземания и на финансова информация","82.9","- събиране на парични вземания и просрочени задължения като дължими суми по фактури, бордера, чекове, договори и сметки (вкл. регулярни за ток, телефон и подобни) и превеждане на събраните суми на клиентите възложители  - събиране на финансова информация относно кредитната история на стопански единици, както и сведения за заетостта и кредитния статус на физически лица и предоставяне на събраната информация на възложителите като финансови институции, търговци на дребно и други, които трябва или имат нужда да оценят платежоспособността на тези предприятия или лица",NA,NA
"82.92","Дейности по опаковане и пакетиране","82.9","- дейности по опаковане и пакетиране, извършвани срещу заплащане (по договор или еднократно), независимо дали включват, или не автоматизирани процеси:   • бутилиране на всякакви течности, вкл. напитки и храни   • пакетиране на твърди продукти (опаковане в блистерни форми, с фолио и други)   • поставяне в защитна опаковка на фармацевтични препарати   • етикетиране, облепване с марки на производител или търговски марки, отпечатване на изображения и знаци   • опаковане на колети и подаръци",NA,"- производство и бутилиране на безалкохолни напитки и минерални води – 11.07 - дейности по опаковане и пакетиране, съпътстващи превоза на стоките – 52.29"
"82.99","Друго спомагателно обслужване на стопанската дейност, некласифицирано другаде","82.9","- стенографско регистриране (дословно текстово записване) по време на провеждащи се обществени събития или стенографско записване/протоколиране на заседания на съдилищата, както и последващо дешифриране на стенограмите:   • стенографски услуги за работата на съда   • стенографски услуги за обществени събития (конгреси, конференции и други) - жестомимичен превод  в реално време (симултанно) на преки телевизионни излъчвания на конференции и делови срещи  - услуги по кодиране чрез щрихкод за адресите - услуги по отпечатване на щрихкодове - услуги по организиране на кампании за събиране на средства/фондове, предоставяни срещу заплащане - услуги по възвръщане/възстановяване на владение (например върху стоки, поставени като гаранция на финансов заем) - обслужване/събиране на монетите от паркингови времеброячи (паркметри) - дейности на самостоятелно работещи организатори на търгове и аукциони - администриране на “програми за лоялност” и емисия на премиални купони или марки за търговия  - други спомагателни дейности, главно в помощ на предприятията, некласифицирани другаде",NA,"- предоставяне на стенографски услуги като офис дейност, свързана с документи – 82.19 - субтитриране на филми и други аудиовизуални продукти – 59.12"
