"NACE.Rev..2.Code level","NACE.Rev..2.1.Code level","NACE.Rev..2.Code","NACE.Rev..2.1.Code","N of NACE.Rev..2.CodeAcode level values ","N of NACE.Rev..2.Code2 level values ","N of NACE.Rev..2.Code3 level values ","N of NACE.Rev..2.Code4 level values ","N of NACE.Rev..2.1.CodeBcode level values ","N of NACE.Rev..2.1.Code2 level values ","N of NACE.Rev..2.1.Code3 level values ","N of NACE.Rev..2.1.Code4 level values "
"1","4","C","24.46","1","1","1","1","1","1","1","1"
"1","4","C","24.51","1","1","1","1","1","1","1","1"
"1","4","C","24.52","1","1","1","1","1","1","1","1"
"1","4","C","24.53","1","1","1","1","1","1","1","1"
"1","4","C","24.54","1","1","1","1","1","1","1","1"
"1","4","C","25.11","1","1","1","1","1","1","1","1"
"1","4","C","25.12","1","1","1","1","1","1","1","1"
"1","4","C","25.21","1","1","1","1","1","1","1","1"
"1","4","C","25.30","1","1","1","1","1","1","1","1"
"1","4","C","25.40","1","1","1","1","1","1","1","1"
"1","4","C","25.61","1","1","1","1","1","1","1","1"
"1","4","C","25.62","1","1","1","1","1","1","1","1"
"1","4","C","25.91","1","1","1","1","1","1","1","1"
"1","4","C","25.92","1","1","1","1","1","1","1","1"
"1","4","C","25.93","1","1","1","1","1","1","1","1"
"1","4","C","25.94","1","1","1","1","1","1","1","1"
"1","4","C","25.99","1","1","1","1","1","1","1","1"
"1","4","C","26.11","1","1","1","1","1","1","1","1"
"1","4","C","26.12","1","1","1","1","1","1","1","1"
"1","4","C","26.20","1","1","1","1","1","1","1","1"
"1","4","C","26.30","1","1","1","1","1","1","1","1"
"1","4","C","26.40","1","1","1","1","1","1","1","1"
"1","4","C","26.51","1","1","1","1","1","1","1","1"
"1","4","C","26.52","1","1","1","1","1","1","1","1"
"1","4","C","26.60","1","1","1","1","1","1","1","1"
"1","4","C","26.70","1","1","1","1","1","1","1","1"
"1","4","C","27.11","1","1","1","1","1","1","1","1"
"1","4","C","27.12","1","1","1","1","1","1","1","1"
"1","4","C","27.20","1","1","1","1","1","1","1","1"
"1","4","C","27.31","1","1","1","1","1","1","1","1"
"1","4","C","27.32","1","1","1","1","1","1","1","1"
"1","4","C","27.33","1","1","1","1","1","1","1","1"
"1","4","C","27.40","1","1","1","1","1","1","1","1"
"1","4","C","27.51","1","1","1","1","1","1","1","1"
"1","4","C","27.52","1","1","1","1","1","1","1","1"
"1","4","C","27.90","1","1","1","1","1","1","1","1"
"1","4","C","28.11","1","1","1","1","1","1","1","1"
"1","4","C","28.12","1","1","1","1","1","1","1","1"
"1","4","C","28.13","1","1","1","1","1","1","1","1"
"1","4","C","28.14","1","1","1","1","1","1","1","1"
"1","4","C","28.15","1","1","1","1","1","1","1","1"
"1","4","C","28.21","1","1","1","1","1","1","1","1"
"1","4","C","28.22","1","1","1","1","1","1","1","1"
"1","4","C","28.23","1","1","1","1","1","1","1","1"
"1","4","C","28.24","1","1","1","1","1","1","1","1"
"1","4","C","28.25","1","1","1","1","1","1","1","1"
"1","4","C","28.29","1","1","1","1","1","1","1","1"
"1","4","C","28.30","1","1","1","1","1","1","1","1"
"1","4","C","28.41","1","1","1","1","1","1","1","1"
"1","4","C","28.91","1","1","1","1","1","1","1","1"
"1","4","C","28.92","1","1","1","1","1","1","1","1"
"1","4","C","28.93","1","1","1","1","1","1","1","1"
"1","4","C","28.94","1","1","1","1","1","1","1","1"
"1","4","C","28.95","1","1","1","1","1","1","1","1"
"1","4","C","28.96","1","1","1","1","1","1","1","1"
"1","4","C","28.99","1","1","1","1","1","1","1","1"
"1","4","C","29.10","1","1","1","1","1","1","1","1"
"1","4","C","29.20","1","1","1","1","1","1","1","1"
"1","4","C","29.31","1","1","1","1","1","1","1","1"
"1","4","C","29.32","1","1","1","1","1","1","1","1"
"1","4","C","30.11","1","1","1","1","1","1","1","1"
"1","4","C","30.12","1","1","1","1","1","1","1","1"
"1","4","C","30.20","1","1","1","1","1","1","1","1"
"1","4","C","30.40","1","1","1","1","1","1","1","1"
"1","4","C","30.91","1","1","1","1","1","1","1","1"
"1","4","C","30.92","1","1","1","1","1","1","1","1"
"1","4","C","30.99","1","1","1","1","1","1","1","1"
"1","4","C","32.11","1","1","1","1","1","1","1","1"
"1","4","C","32.12","1","1","1","1","1","1","1","1"
"1","4","C","32.13","1","1","1","1","1","1","1","1"
"1","4","C","32.20","1","1","1","1","1","1","1","1"
"1","4","C","32.30","1","1","1","1","1","1","1","1"
"1","4","C","32.40","1","1","1","1","1","1","1","1"
"1","4","C","32.50","1","1","1","1","1","1","1","1"
"1","4","C","32.91","1","1","1","1","1","1","1","1"
"1","4","C","32.99","1","1","1","1","1","1","1","1"
"1","4","C","33.11","1","1","1","1","1","1","1","1"
"1","4","C","33.12","1","1","1","1","1","1","1","1"
"1","4","C","33.13","1","1","1","1","1","1","1","1"
"1","4","C","33.14","1","1","1","1","1","1","1","1"
"1","4","C","33.15","1","1","1","1","1","1","1","1"
"1","4","C","33.16","1","1","1","1","1","1","1","1"
"1","4","C","33.17","1","1","1","1","1","1","1","1"
"1","4","C","33.19","1","1","1","1","1","1","1","1"
"1","4","C","33.20","1","1","1","1","1","1","1","1"
"1","4","D","35.11","1","1","1","1","1","1","1","1"
"1","4","D","35.12","1","1","1","1","1","1","1","1"
"1","4","D","35.13","1","1","1","1","1","1","1","1"
"1","4","D","35.14","1","1","1","1","1","1","1","1"
"1","4","D","35.21","1","1","1","1","1","1","1","1"
"1","4","D","35.22","1","1","1","1","1","1","1","1"
"1","4","D","35.23","1","1","1","1","1","1","1","1"
"1","4","D","35.30","1","1","1","1","1","1","1","1"
"1","4","E","36.00","1","1","1","1","1","1","1","1"
"1","4","E","37.00","1","1","1","1","1","1","1","1"
"1","4","E","38.11","1","1","1","1","1","1","1","1"
"1","4","E","38.12","1","1","1","1","1","1","1","1"
"1","4","E","38.21","1","1","1","1","1","1","1","1"
"1","4","E","38.22","1","1","1","1","1","1","1","1"
"1","4","E","38.31","1","1","1","1","1","1","1","1"
"1","4","E","38.32","1","1","1","1","1","1","1","1"
"1","4","E","39.00","1","1","1","1","1","1","1","1"
"1","4","F","42.11","1","1","1","1","1","1","1","1"
"1","4","F","42.12","1","1","1","1","1","1","1","1"
"1","4","F","42.13","1","1","1","1","1","1","1","1"
"1","4","F","42.21","1","1","1","1","1","1","1","1"
"1","4","F","42.22","1","1","1","1","1","1","1","1"
"1","4","F","42.91","1","1","1","1","1","1","1","1"
"1","4","F","42.99","1","1","1","1","1","1","1","1"
"1","4","F","43.11","1","1","1","1","1","1","1","1"
"1","4","F","43.12","1","1","1","1","1","1","1","1"
"1","4","F","43.13","1","1","1","1","1","1","1","1"
"1","4","F","43.21","1","1","1","1","1","1","1","1"
"1","4","F","43.22","1","1","1","1","1","1","1","1"
"1","4","F","43.31","1","1","1","1","1","1","1","1"
"1","4","F","43.32","1","1","1","1","1","1","1","1"
"1","4","F","43.33","1","1","1","1","1","1","1","1"
"1","4","F","43.34","1","1","1","1","1","1","1","1"
"1","4","F","43.91","1","1","1","1","1","1","1","1"
"1","4","F","43.99","1","1","1","1","1","1","1","1"
"1","4","G","46.11","1","1","1","1","1","1","1","1"
"1","4","G","46.12","1","1","1","1","1","1","1","1"
"1","4","G","46.13","1","1","1","1","1","1","1","1"
"1","4","G","46.14","1","1","1","1","1","1","1","1"
"1","4","G","46.15","1","1","1","1","1","1","1","1"
"1","4","G","46.16","1","1","1","1","1","1","1","1"
"1","4","G","46.17","1","1","1","1","1","1","1","1"
"1","4","G","46.18","1","1","1","1","1","1","1","1"
"1","4","G","46.19","1","1","1","1","1","1","1","1"
"1","4","G","46.21","1","1","1","1","1","1","1","1"
"1","4","G","46.22","1","1","1","1","1","1","1","1"
"1","4","G","46.23","1","1","1","1","1","1","1","1"
"1","4","G","46.24","1","1","1","1","1","1","1","1"
"1","4","G","46.31","1","1","1","1","1","1","1","1"
"1","4","G","46.32","1","1","1","1","1","1","1","1"
"1","4","G","46.33","1","1","1","1","1","1","1","1"
"1","4","G","46.34","1","1","1","1","1","1","1","1"
"1","4","G","46.35","1","1","1","1","1","1","1","1"
"1","4","G","46.36","1","1","1","1","1","1","1","1"
"1","4","G","46.37","1","1","1","1","1","1","1","1"
"1","4","G","46.38","1","1","1","1","1","1","1","1"
"1","4","G","46.39","1","1","1","1","1","1","1","1"
"1","4","G","46.41","1","1","1","1","1","1","1","1"
"1","4","G","46.42","1","1","1","1","1","1","1","1"
"1","4","G","46.43","1","1","1","1","1","1","1","1"
"1","4","G","46.44","1","1","1","1","1","1","1","1"
"1","4","G","46.45","1","1","1","1","1","1","1","1"
"1","4","G","46.46","1","1","1","1","1","1","1","1"
"1","4","G","46.47","1","1","1","1","1","1","1","1"
"1","4","G","46.48","1","1","1","1","1","1","1","1"
"1","4","G","46.49","1","1","1","1","1","1","1","1"
"1","4","G","46.61","1","1","1","1","1","1","1","1"
"1","4","G","46.62","1","1","1","1","1","1","1","1"
"1","4","G","46.63","1","1","1","1","1","1","1","1"
"1","4","G","46.64","1","1","1","1","1","1","1","1"
"1","4","G","46.71","1","1","1","1","1","1","1","1"
"1","4","G","46.72","1","1","1","1","1","1","1","1"
"1","4","G","46.73","1","1","1","1","1","1","1","1"
"1","4","G","46.90","1","1","1","1","1","1","1","1"
"1","4","G","47.11","1","1","1","1","1","1","1","1"
"1","4","G","47.21","1","1","1","1","1","1","1","1"
"1","4","G","47.22","1","1","1","1","1","1","1","1"
"1","4","G","47.23","1","1","1","1","1","1","1","1"
"1","4","G","47.24","1","1","1","1","1","1","1","1"
"1","4","G","47.25","1","1","1","1","1","1","1","1"
"1","4","G","47.26","1","1","1","1","1","1","1","1"
"1","4","G","47.30","1","1","1","1","1","1","1","1"
"1","4","G","47.51","1","1","1","1","1","1","1","1"
"1","4","G","47.52","1","1","1","1","1","1","1","1"
"1","4","G","47.53","1","1","1","1","1","1","1","1"
"1","4","G","47.54","1","1","1","1","1","1","1","1"
"1","4","G","47.61","1","1","1","1","1","1","1","1"
"1","4","G","47.62","1","1","1","1","1","1","1","1"
"1","4","G","47.63","1","1","1","1","1","1","1","1"
"1","4","G","47.64","1","1","1","1","1","1","1","1"
"1","4","G","47.71","1","1","1","1","1","1","1","1"
"1","4","G","47.72","1","1","1","1","1","1","1","1"
"1","4","G","47.73","1","1","1","1","1","1","1","1"
"1","4","G","47.74","1","1","1","1","1","1","1","1"
"1","4","G","47.75","1","1","1","1","1","1","1","1"
"1","4","G","47.76","1","1","1","1","1","1","1","1"
"1","4","G","47.77","1","1","1","1","1","1","1","1"
"1","4","G","47.78","1","1","1","1","1","1","1","1"
"1","4","G","47.79","1","1","1","1","1","1","1","1"
"1","4","G","47.81","1","1","1","1","1","1","1","1"
"1","4","G","47.82","1","1","1","1","1","1","1","1"
"1","4","G","47.91","1","1","1","1","1","1","1","1"
"1","4","H","49.20","1","1","1","1","1","1","1","1"
"1","4","H","49.31","1","1","1","1","1","1","1","1"
"1","4","H","49.32","1","1","1","1","1","1","1","1"
"1","4","H","49.39","1","1","1","1","1","1","1","1"
"1","4","H","49.41","1","1","1","1","1","1","1","1"
"1","4","H","49.42","1","1","1","1","1","1","1","1"
"1","4","H","49.50","1","1","1","1","1","1","1","1"
"1","4","H","50.10","1","1","1","1","1","1","1","1"
"1","4","H","50.20","1","1","1","1","1","1","1","1"
"1","4","H","50.30","1","1","1","1","1","1","1","1"
"1","4","H","50.40","1","1","1","1","1","1","1","1"
"1","4","H","51.10","1","1","1","1","1","1","1","1"
"1","4","H","51.21","1","1","1","1","1","1","1","1"
"1","4","H","51.22","1","1","1","1","1","1","1","1"
"1","4","H","52.10","1","1","1","1","1","1","1","1"
"1","4","H","52.21","1","1","1","1","1","1","1","1"
"1","4","H","52.22","1","1","1","1","1","1","1","1"
"1","4","H","52.23","1","1","1","1","1","1","1","1"
"1","4","H","52.24","1","1","1","1","1","1","1","1"
"1","4","H","53.10","1","1","1","1","1","1","1","1"
"1","4","H","53.20","1","1","1","1","1","1","1","1"
"1","4","I","55.10","1","1","1","1","1","1","1","1"
"1","4","I","55.20","1","1","1","1","1","1","1","1"
"1","4","I","55.30","1","1","1","1","1","1","1","1"
"1","4","I","55.90","1","1","1","1","1","1","1","1"
"1","4","I","56.21","1","1","1","1","1","1","1","1"
"1","4","I","56.30","1","1","1","1","1","1","1","1"
"1","4","J","58.11","1","1","1","1","1","1","1","1"
"1","4","J","58.12","1","1","1","1","1","1","1","1"
"1","4","J","58.13","1","1","1","1","1","1","1","1"
"1","4","J","58.19","1","1","1","1","1","1","1","1"
"1","4","J","58.21","1","1","1","1","1","1","1","1"
"1","4","J","58.29","1","1","1","1","1","1","1","1"
"1","4","J","59.11","1","1","1","1","1","1","1","1"
"1","4","J","59.12","1","1","1","1","1","1","1","1"
"1","4","J","59.13","1","1","1","1","1","1","1","1"
"1","4","J","59.14","1","1","1","1","1","1","1","1"
"1","4","J","59.20","1","1","1","1","1","1","1","1"
"1","4","J","60.10","1","1","1","1","1","1","1","1"
"1","4","J","60.20","1","1","1","1","1","1","1","1"
"1","4","J","61.10","1","1","1","1","1","1","1","1"
"1","4","J","61.20","1","1","1","1","1","1","1","1"
"1","4","J","61.90","1","1","1","1","1","1","1","1"
"1","4","J","63.91","1","1","1","1","1","1","1","1"
"1","4","K","64.11","1","1","1","1","1","1","1","1"
"1","4","K","64.19","1","1","1","1","1","1","1","1"
"1","4","K","64.91","1","1","1","1","1","1","1","1"
"1","4","K","64.92","1","1","1","1","1","1","1","1"
"1","4","K","64.99","1","1","1","1","1","1","1","1"
"1","4","K","65.11","1","1","1","1","1","1","1","1"
"1","4","K","65.12","1","1","1","1","1","1","1","1"
"1","4","K","65.20","1","1","1","1","1","1","1","1"
"1","4","K","65.30","1","1","1","1","1","1","1","1"
"1","4","K","66.11","1","1","1","1","1","1","1","1"
"1","4","K","66.12","1","1","1","1","1","1","1","1"
"1","4","K","66.19","1","1","1","1","1","1","1","1"
"1","4","K","66.21","1","1","1","1","1","1","1","1"
"1","4","K","66.22","1","1","1","1","1","1","1","1"
"1","4","K","66.29","1","1","1","1","1","1","1","1"
"1","4","K","66.30","1","1","1","1","1","1","1","1"
"1","4","L","68.20","1","1","1","1","1","1","1","1"
"1","4","L","68.31","1","1","1","1","1","1","1","1"
"1","4","L","68.32","1","1","1","1","1","1","1","1"
"1","4","M","69.10","1","1","1","1","1","1","1","1"
"1","4","M","69.20","1","1","1","1","1","1","1","1"
"1","4","M","70.10","1","1","1","1","1","1","1","1"
"1","4","M","71.11","1","1","1","1","1","1","1","1"
"1","4","M","71.12","1","1","1","1","1","1","1","1"
"1","4","M","71.20","1","1","1","1","1","1","1","1"
"1","4","M","72.20","1","1","1","1","1","1","1","1"
"1","4","M","73.11","1","1","1","1","1","1","1","1"
"1","4","M","73.12","1","1","1","1","1","1","1","1"
"1","4","M","73.20","1","1","1","1","1","1","1","1"
"1","4","M","74.20","1","1","1","1","1","1","1","1"
"1","4","M","74.30","1","1","1","1","1","1","1","1"
"1","4","M","75.00","1","1","1","1","1","1","1","1"
"1","4","N","77.11","1","1","1","1","1","1","1","1"
"1","4","N","77.12","1","1","1","1","1","1","1","1"
"1","4","N","77.21","1","1","1","1","1","1","1","1"
"1","4","N","77.22","1","1","1","1","1","1","1","1"
"1","4","N","77.31","1","1","1","1","1","1","1","1"
"1","4","N","77.32","1","1","1","1","1","1","1","1"
"1","4","N","77.33","1","1","1","1","1","1","1","1"
"1","4","N","77.34","1","1","1","1","1","1","1","1"
"1","4","N","77.35","1","1","1","1","1","1","1","1"
"1","4","N","77.39","1","1","1","1","1","1","1","1"
"1","4","N","77.40","1","1","1","1","1","1","1","1"
"1","4","N","78.10","1","1","1","1","1","1","1","1"
"1","4","N","78.20","1","1","1","1","1","1","1","1"
"1","4","N","79.11","1","1","1","1","1","1","1","1"
"1","4","N","79.12","1","1","1","1","1","1","1","1"
"1","4","N","79.90","1","1","1","1","1","1","1","1"
"1","4","N","81.10","1","1","1","1","1","1","1","1"
"1","4","N","81.21","1","1","1","1","1","1","1","1"
"1","4","N","81.22","1","1","1","1","1","1","1","1"
"1","4","N","81.30","1","1","1","1","1","1","1","1"
"1","4","N","82.20","1","1","1","1","1","1","1","1"
"1","4","N","82.30","1","1","1","1","1","1","1","1"
"1","4","N","82.91","1","1","1","1","1","1","1","1"
"1","4","N","82.92","1","1","1","1","1","1","1","1"
"1","4","N","82.99","1","1","1","1","1","1","1","1"
"1","4","O","84.11","1","1","1","1","1","1","1","1"
"1","4","O","84.12","1","1","1","1","1","1","1","1"
"1","4","O","84.13","1","1","1","1","1","1","1","1"
"1","4","O","84.21","1","1","1","1","1","1","1","1"
"1","4","O","84.22","1","1","1","1","1","1","1","1"
"1","4","O","84.23","1","1","1","1","1","1","1","1"
"1","4","O","84.24","1","1","1","1","1","1","1","1"
"1","4","O","84.25","1","1","1","1","1","1","1","1"
"1","4","O","84.30","1","1","1","1","1","1","1","1"
"1","4","P","85.10","1","1","1","1","1","1","1","1"
"1","4","P","85.20","1","1","1","1","1","1","1","1"
"1","4","P","85.31","1","1","1","1","1","1","1","1"
"1","4","P","85.32","1","1","1","1","1","1","1","1"
"1","4","P","85.51","1","1","1","1","1","1","1","1"
"1","4","P","85.52","1","1","1","1","1","1","1","1"
"1","4","P","85.53","1","1","1","1","1","1","1","1"
"1","4","P","85.59","1","1","1","1","1","1","1","1"
"1","4","Q","86.10","1","1","1","1","1","1","1","1"
"1","4","Q","86.21","1","1","1","1","1","1","1","1"
"1","4","Q","86.22","1","1","1","1","1","1","1","1"
"1","4","Q","86.23","1","1","1","1","1","1","1","1"
"1","4","Q","87.10","1","1","1","1","1","1","1","1"
"1","4","Q","87.20","1","1","1","1","1","1","1","1"
"1","4","Q","87.30","1","1","1","1","1","1","1","1"
"1","4","Q","88.10","1","1","1","1","1","1","1","1"
"1","4","Q","88.91","1","1","1","1","1","1","1","1"
"1","4","Q","88.99","1","1","1","1","1","1","1","1"
"1","4","R","92.00","1","1","1","1","1","1","1","1"
"1","4","R","93.11","1","1","1","1","1","1","1","1"
"1","4","R","93.12","1","1","1","1","1","1","1","1"
"1","4","R","93.13","1","1","1","1","1","1","1","1"
"1","4","R","93.19","1","1","1","1","1","1","1","1"
"1","4","R","93.21","1","1","1","1","1","1","1","1"
"1","4","R","93.29","1","1","1","1","1","1","1","1"
"1","4","S","94.11","1","1","1","1","1","1","1","1"
"1","4","S","94.12","1","1","1","1","1","1","1","1"
"1","4","S","94.20","1","1","1","1","1","1","1","1"
"1","4","S","94.91","1","1","1","1","1","1","1","1"
"1","4","S","94.92","1","1","1","1","1","1","1","1"
"1","4","S","94.99","1","1","1","1","1","1","1","1"
"1","4","S","95.21","1","1","1","1","1","1","1","1"
"1","4","S","95.22","1","1","1","1","1","1","1","1"
"1","4","S","95.23","1","1","1","1","1","1","1","1"
"1","4","S","95.24","1","1","1","1","1","1","1","1"
"1","4","S","95.25","1","1","1","1","1","1","1","1"
"1","4","S","95.29","1","1","1","1","1","1","1","1"
"1","4","T","97.00","1","1","1","1","1","1","1","1"
"1","4","T","98.10","1","1","1","1","1","1","1","1"
"1","4","T","98.20","1","1","1","1","1","1","1","1"
"1","4","U","99.00","1","1","1","1","1","1","1","1"
"2","1","01","A","1","1","7","29","1","1","7","29"
"2","1","02","A","1","1","4","4","1","1","4","4"
"2","1","03","A","1","1","2","4","1","1","2","4"
"2","1","05","B","1","1","2","2","1","1","2","2"
"2","1","06","B","1","1","2","2","1","1","2","2"
"2","1","07","B","1","1","2","3","1","1","2","3"
"2","1","08","B","1","1","2","6","1","1","2","6"
"2","1","09","B","1","1","2","2","1","1","2","2"
"2","1","10","C","1","1","9","25","1","1","9","25"
"2","1","11","C","1","1","1","7","1","1","1","7"
"2","1","12","C","1","1","1","1","1","1","1","1"
"2","1","13","C","1","1","4","10","1","1","4","10"
"2","1","15","C","1","1","2","3","1","1","2","3"
"2","1","16","C","1","1","1","4","1","1","1","4"
"2","1","17","C","1","1","2","6","1","1","2","6"
"2","1","18","C","1","1","2","5","1","1","2","5"
"2","1","19","C","1","1","2","2","1","1","2","2"
"2","1","20","C","1","1","6","14","1","1","6","14"
"2","1","21","C","1","1","2","2","1","1","2","2"
"2","1","22","C","1","1","2","4","1","1","2","4"
"2","1","23","C","1","1","8","21","1","1","8","21"
"2","1","24","C","1","1","5","16","1","1","5","16"
"2","1","25","C","1","1","6","12","1","1","6","12"
"2","1","26","C","1","1","7","9","1","1","7","9"
"2","1","27","C","1","1","6","10","1","1","6","10"
"2","1","28","C","1","1","5","20","1","1","5","20"
"2","1","29","C","1","1","3","4","1","1","3","4"
"2","1","30","C","1","1","4","7","1","1","4","7"
"2","1","32","C","1","1","6","9","1","1","6","9"
"2","1","33","C","1","1","2","9","1","1","2","9"
"2","1","35","D","1","1","3","8","1","1","3","8"
"2","1","36","E","1","1","1","1","1","1","1","1"
"2","1","37","E","1","1","1","1","1","1","1","1"
