"nace2","NAME","Parent","Include","Include_Also","Exclude"
"82.91","Inkassobüros und Auskunfteien","82.9","Diese Klasse umfasst: - Einziehung von Forderungen und die Überweisung der eingezogenen Beträge an die Kunden, z. B. Wechsel- oder Schuldeninkasso - Zusammenstellung von Informationen, z. B. über das Kreditverhalten oder den beruflichen Werdegang von Privatpersonen und das Kreditverhalten von Unternehmen, und Weitergabe dieser Informationen an Kreditinstitute, Einzelhändler und andere, die die Kreditwürdigkeit dieser Personen oder Unternehmen beurteilen müssen",NA,NA
"82.92","Abfüllen und Verpacken","82.9","Diese Klasse umfasst: - kommerzielle Abfüll- und Verpackungstätigkeiten im Lohnauftrag, auch mittels automatischer Verfahren:   • Abfüllen von Flüssigkeiten einschließlich Getränken und Lebensmitteln   • Verpackung von Waren (Blisterverpackung, Folieneinschweißung usw.)   • Sicherheitsverpackung für pharmazeutische Produkte   • Etikettieren, Bedrucken und Markieren   • Einpacken von Paketen und Geschenken",NA,"Diese Klasse umfasst nicht: - Herstellung von Erfrischungsgetränken und Gewinnung von natürlichem Mineralwasser (s. 11.07) - Verpackungstätigkeiten im Zusammenhang mit dem Verkehr (s. 52.29)"
"82.99","Erbringung sonstiger wirtschaftlicher Dienstleistungen für Unternehmen und Privatpersonen a. n. g.","82.9","Diese Klasse umfasst: - wörtliche Niederschrift und stenografische Mitschrift von Gerichtsverfahren und anschließende Abschrift von:   • Mitschriften bei Gericht, auch stenografisch   • öffentlichen Stenografierdienste - Echtzeit- (d. h. simultane) Untertitelung von Live-Fernsehaufnahmen von Sitzungen und Konferenzen - Verwaltung von Adressenlisten mittels Strichcodes - Strichcode-Druck - Tätigkeiten von Fundraising-Organisationen im Lohnauftrag - Rückübereignungsdienste - Einsammeln von Münzen aus Parkuhren - Tätigkeiten selbstständiger Auktionatoren - Verwaltung von Kundentreueprogrammen - sonstige Tätigkeiten der Erbringung von Unternehmensdienstleistungen, a. n. g.",NA,"Diese Klasse umfasst nicht: - Transkription von Dokumenten (s. 82.19) - Be- und Untertitelung von Filmen (s. 59.12)"
"84","Öffentliche Verwaltung, Verteidigung; Sozialversicherung","O",NA,NA,NA
"84.1","Öffentliche Verwaltung","84","Diese Gruppe umfasst die Tätigkeiten der allgemeinen öffentlichen Verwaltung (z. B. der exekutiven und legislativen Organe, der Finanzverwaltung usw. auf zentraler, regionaler und lokaler Ebene) oder Aufsichtstätigkeiten im wirtschaftlichen und sozialen Bereich.",NA,NA
"84.11","Allgemeine öffentliche Verwaltung","84.1","Diese Klasse umfasst: - Verwaltungstätigkeiten der exekutiven und legislativen Organe auf zentraler, regionaler und lokaler Ebene - Verwaltung und Aufsicht im Finanz- und Steuerwesen:   • Anwendung von Steuersystemen   • Einzug von Steuern und Abgaben auf Waren, Steuerfahndung   • Zollverwaltung - Ausführung des Haushaltsplans, Verwaltung öffentlicher Mittel und öffentlicher Schulden:   • Erhebung und Einzug von Geldern, Ausgabenkontrolle - Verwaltung der gesamten (zivilen) Forschungs- und Entwicklungspolitik und der damit zusammenhängenden Mittel - Verwaltung und Durchführung gesamtwirtschaftlicher und sozialpolitischer Planung und von statistischen Diensten auf allen staatlichen Ebenen",NA,"Diese Klasse umfasst nicht: - Betrieb von regierungseigenen oder von Regierungsstellen genutzten Gebäuden (s. 68.2 und 68.3) - Verwaltung von Forschungs- und Entwicklungsmaßnahmen zum Wohl der Bürger und der damit zusammenhängenden Mittel (s. 84.12) - Verwaltung von Forschungs- und Entwicklungsmaßnahmen zur Verbesserung der wirtschaftlichen Leistungsfähigkeit und der Wettbewerbsfähigkeit (s. 84.13) - Verwaltung von verteidigungsrelevanten Forschungs- und Entwicklungsmaßnahmen und der damit zusammenhängenden Mittel (s. 84.22) - Betrieb von staatlichen Archiven (s. 91.01)"
"84.12","Öffentliche Verwaltung auf den Gebieten Gesundheitswesen, Bildung, Kultur und Sozialwesen","84.1","Diese Klasse umfasst: - öffentliche Verwaltung von Programmen zum Wohl der Bürger in Bezug auf:   • Gesundheit   • Erziehung und Unterricht   • Kultur   • Sport   • Freizeit   • Umwelt   • Wohnungswesen   • Sozialwesen - öffentliche Verwaltung von Forschungs- und Entwicklungsmaßnahmen für diesen Bereich und der damit zusammenhängenden Mittel","Diese Klasse umfasst ferner:  - Sponsoring von kulturellen und Freizeitaktivitäten - Vergabe öffentlicher Zuschüsse an Künstler - Verwaltung von Programmen der Trinkwasserversorgung - Verwaltung von Abfallsammlung und -entsorgung - Verwaltung von Umweltschutzprogrammen - Verwaltung von Wohnungsbauprogrammen","Diese Klasse umfasst nicht:  - Abwasser- und Abfallbeseitigung und Beseitigung von Umweltverschmutzungen (s. Abteilungen 37, 38 und 39) - Sozialversicherung (s. 84.30) - Erziehung und Unterricht (s. Abschnitt P) - Gesundheitswesen (s. Abteilung 86) - Museen und andere kulturelle Einrichtungen (s. Abteilung 91) - Tätigkeiten staatlicher Bibliotheken und Archive (s. 91.01) - Sport und sonstige Unterhaltung (s. Abteilung 93)"
"84.13","Wirtschaftsförderung, -ordnung und –aufsicht","84.1","Diese Klasse umfasst: - Wirtschaftsförderung, -ordnung und –aufsicht einschließlich Zuschussvergabe in den Bereichen:    • Landwirtschaft   • Flächennutzung   • Energie und Bodenschätze   • Infrastruktur   • Verkehr   • Kommunikation   • Beherbergung und Tourismus   • Handel - Verwaltung von Forschungs- und Entwicklungsmaßnahmen zur Verbesserung der wirtschaftlichen Leistungsfähigkeit und der damit zusammenhängenden Mittel - allgemeine Arbeitsverwaltung - Umsetzung von Maßnahmen zur Regionalentwicklung, z. B. zur Senkung der Arbeitslosigkeit",NA,"Diese Klasse umfasst nicht: - Forschung und experimentelle Entwicklung (s. Abteilung 72)"
"84.2","Auswärtige Angelegenheiten, Verteidigung, Rechtspflege/Justiz, öffentliche Sicherheit und Ordnung","84","Diese Gruppe umfasst Tätigkeiten in den Bereichen auswärtige Angelegenheiten, Verteidigung, Rechtspflege, öffentliche Sicherheit und Ordnung.",NA,NA
"84.21","Auswärtige Angelegenheiten","84.2","Diese Klasse umfasst: - Verwaltung und Betrieb des Auswärtigen Amtes sowie der diplomatischen und konsularischen Vertretungen im Ausland oder am Sitz internationaler Organisationen - Verwaltung, Erbringung und Unterstützung von zur Verbreitung im Ausland bestimmten Informations- und Kulturdiensten - über internationale Organisationen oder anderweitig geleistete Hilfe für Entwicklungsländer - Gewährung von Militärhilfe an das Ausland - Verwaltungstätigkeiten im Zusammenhang mit dem Außenhandel, internationalen Finanzgeschäften und technischen Fragen",NA,"Diese Klasse umfasst nicht: - internationale Katastrophen- und Flüchtlingshilfe (s. 88.99)"
"84.22","Verteidigung","84.2","Diese Klasse umfasst: - Verwaltung des Verteidigungswesens, Kontrolle und Einsatz der Land-, See-, Luft- und Weltraumverteidigung:   • Kampfeinheiten von Heer, Marine und Luftwaffe   • Ingenieurwesen, Transport, Nachrichtenübermittlung, Militärischer Abschirmdienst, Material, Personal und sonstige nicht zu Kampfzwecken eingesetzte Truppen und Kommandos   • Reserve- und Hilfsstreitkräfte im Verteidigungswesen   • Militärlogistik (Versorgung, Ausrüstung, Bauwerke usw.)   • medizinische Betreuung von Angehörigen der Streitkräfte im Einsatz - Verwaltung, Betrieb und Unterstützung des Zivilschutzes - Unterstützung bei der Ausarbeitung von Krisenplänen und Durchführung von Übungen unter Beteiligung von Zivilstellen und der Bevölkerung - Verwaltung von verteidigungsrelevanten Forschungs- und Entwicklungsmaßnahmen und der damit zusammenhängenden Mittel",NA,"Diese Klasse umfasst nicht: - Forschung und experimentelle Entwicklung (s. Abteilung 72) - Gewährung von Militärhilfe an das Ausland (s. 84.21) - Tätigkeiten von Militärgerichten (s. 84.23) - Versorgung in Notstandssituationen im Inland bei Katastrophen in Friedenszeiten (s. 84.24) - Unterricht in Militärschulen, -kollegs und -akademien (s. 85.4) - Tätigkeiten von Militärkrankenhäusern (s. 86.10)"
"84.23","Rechtspflege/Justiz","84.2","Diese Klasse umfasst: - Verwaltung und Betrieb von Verwaltungs-, Zivil-, Straf- und Militärgerichten und des Justizwesen, einschließlich der Rechtsberatung und Rechtsvertretung, die im Auftrag von staatlichen Stellen erfolgen oder durch staatliche Stellen in Form von Geldauszahlungen oder Dienstleistungen unterstützt werden. - Urteilsfällung und Auslegung von Gesetzen - Schlichtung von Zivilsachen - Verwaltung von Justizvollzugsanstalten und Durchführung von strafrechtlichen Maßnahmen einschließlich Rehabilitationsdienste, unabhängig davon, ob diese durch staatliche Stellen verwaltet und durchgeführt werden oder durch private Einheiten im Lohnauftrag",NA,"Diese Klasse umfasst nicht: - Beratung und Vertretung in Zivil- und Strafsachen usw. (s. 69.10) - Tätigkeiten von Gefängnisschulen (s. Abteilung 85) - Tätigkeiten von Gefängniskrankenhäusern (s. 86.10)"
"84.24","Öffentliche Sicherheit und Ordnung","84.2","Diese Klasse umfasst: - Verwaltung und Einsatz der von öffentlichen Stellen unterhaltenen regulären Polizeikräfte und polizeilichen Hilfskräfte einschließlich der Hafen-, Grenz- und Küstenpolizei und anderer polizeilicher Sondereinheiten; Regelung des Straßenverkehrs, Ausländerregistrierung und Führen von Verhaftungsprotokollen - Versorgung in Notstandssituationen im Inland bei Katastrophen in Friedenszeiten",NA,"Diese Klasse umfasst nicht: - Betrieb von Polizeilabors (s. 71.20) - Verwaltung und Einsatz der Streitkräfte (s. 84.22)"
"84.25","Feuerwehren","84.2","Diese Klasse umfasst: - Brandbekämpfung und Brandverhütung:   • Verwaltung und Einsatz der Berufsfeuerwehr und freiwilligen Feuerwehr zur Brandverhütung und -bekämpfung, Rettung von Personen und Tieren, Katastrophenhilfe, Hilfe bei Überschwemmungen, Verkehrsunfällen usw.",NA,"Diese Klasse umfasst nicht: - Maßnahmen zur Verhütung und Bekämpfung von Waldbränden (s. 02.40) - Brandbekämpfung auf Öl- und Gasfeldern (s. 09.10) - Brandbekämpfung und -verhütung auf Flughäfen durch nichtspezialisierte Einheiten (s. 52.23)"
"84.3","Sozialversicherung","84",NA,NA,NA
"84.30","Sozialversicherung","84.3","Diese Klasse umfasst: - Finanzierung und Verwaltung staatlicher Sozialversicherungsprogramme:   • Kranken-, Arbeitsunfall- und Arbeitslosenversicherung   • Rentenversicherung   • Programme zum Ausgleich finanzieller Verluste aufgrund von Mutterschaft, vorübergehender Erwerbsunfähigkeit, Witwenschaft usw.",NA,"Diese Klasse umfasst nicht: - freiwillige Sozialversicherung (s. 65.30) - Sozialwesen (ohne Beherbergung) (s. 88.10 und 88.99)"
"85","Erziehung und Unterricht","P",NA,NA,NA
"85.1","Kindergärten und Vorschulen","85",NA,NA,NA
"85.10","Kindergärten und Vorschulen","85.1","Diese Klasse umfasst: - vorschulische Erziehung im Elementarbereich. Die vorschulische Erziehung ist definiert als Eingangsstufe des formellen Bildungswesens und soll sehr junge Kinder mit einem schulischen Umfeld vertraut machen. Sie hat somit die Funktion einer Brücke zwischen den Lebensbereichen Familie und Schule.",NA,"Diese Klasse umfasst nicht: - Tagesbetreuung von Kindern (s. 88.91)"
"85.2","Grundschulen/Volksschulen","85",NA,NA,NA
"85.20","Grundschulen/Volksschulen","85.2","Diese Klasse umfasst Erziehung und Unterricht in Grundschulen/Volksschulen: Die Erteilung von allgemein bildendem Unterricht und damit zusammenhängende Unterrichtsarbeit, die den Schülern ein solides Grundwissen im Lesen, Schreiben und in Mathematik und ein Basiswissen in anderen Fächern wie Geschichte, Geografie, Naturwissenschaften, Sozialwissenschaften, Kunst und Musik vermitteln.   Der Unterricht wird in der Regel Kindern erteilt, die Klasse umfasst jedoch auch Alphabetisierungsprogramme innerhalb oder außerhalb des Schulsystems, die in ihrem Inhalt den Lehrplänen von Grundschulen/Volksschulen ähneln, jedoch für Menschen bestimmt sind, die als zu alt für den Besuch von Grundschulen/Volksschulen angesehen werden (d. h. Alphabetisierungsprogramme für Erwachsene).",NA,"Diese Klasse umfasst nicht: - Erwachsenenbildung nach der Definition in Gruppe 85.5 - Tagesbetreuung von Kindern, auch Schulkindern (s. 88.91)"
"85.3","Weiterführende Schulen","85","Diese Gruppe umfasst die Erteilung von Unterricht in allgemein bildenden und in berufsbildenden weiterführenden Schulen.",NA,"Diese Gruppe umfasst nicht: - Erwachsenenbildung nach der Definition in Gruppe 85.5"
"85.31","Allgemein bildende weiterführende Schulen","85.3","Diese Klasse umfasst die Erteilung eines Unterrichts, der die Grundlage für lebenslanges Lernen und für die Persönlichkeitsentwicklung bildet und mit dessen Hilfe die Bildungschancen verbessert werden können. Die Unterrichtsprogramme solcher Einheiten sind normalerweise eher fächerorientiert und die Lehrkräfte stärker spezialisiert; häufiger sind mehrere Lehrkräfte beschäftigt, die in ihrem Fachgebiet Unterricht erteilen.   Der auf dieser Stufe einsetzende auf bestimmte Fächer konzentrierte Unterricht hat oft auch schon einen gewissen Einfluss auf die berufliche Orientierung der Schüler. Das Unterrichtsprogramm soll die Schüler für den Besuch von berufsbildenden Schulen oder den Zugang zu Hochschulen befähigen, ohne sie dabei an ein bestimmtes Fachgebiet zu binden.  Diese Klasse umfasst: - allgemein bildende weiterführende Schulen (Sekundarstufe I), die im Großen und Ganzen die allgemeine Schulpflicht abdecken - allgemein bildende weiterführende Schulen (Sekundarstufe II), die im Allgemeinen zur Hochschulreife führen",NA,NA
"85.32","Berufsbildende weiterführende Schulen","85.3","Diese Klasse umfasst die Erteilung von Unterricht, dessen Schwerpunkt auf einer fachbezogenen Ausbildung liegt, wobei sowohl ein theoretisches Hintergrundwissen als auch praktische Kenntnisse für den ausgeübten oder zukünftigen Beruf vermittelt werden. Ziel des Ausbildungsprogramms ist dabei die Vorbereitung auf einen allgemeinen Berufsbereich oder einen ganz bestimmten Beruf.  Diese Klasse umfasst: - berufsbildende Schulen unterhalb der Stufe nach der Definition in Gruppe 85.4","Diese Klasse umfasst ferner: - Ausbildung von Reiseführern - Ausbildung von Küchenchefs, Hoteliers und Gastwirten - Kosmetik- und Frisörschulen - Ausbildungsstätten für Computerreparatur - Fahrschulen für Berufskraftfahrer, z. B. Lkw-Fahrer und Busfahrer, Schulen für Berufsflugzeugführer","Diese Klasse umfasst nicht: - tertiärer und post-sekundärer, nichttertiärer berufsbildender Unterricht (s. 85.4) - Ausbildung in darstellender Kunst als für Freizeit, Hobby und Persönlichkeitsentfaltung (s. 85.52) - Fahrschulen, nicht für Berufskraftfahrer (s. 85.53) - Ausbildung am Arbeitsplatz als Teil des Sozialwesens, ohne Beherbergung (s. 88.10, 88.99)"
"85.4","Tertiärer und post-sekundärer, nicht tertiärer Unterricht","85","Diese Gruppe umfasst das Abhalten von post-sekundärem, nichttertiärem Unterricht und Kursen und die Erteilung von Abschlüssen auf Bachelor-, Graduierten- und Postgraduiertenebene. Zulassungsvoraussetzung ist ein Abschluss mindestens der Sekundarstufe II.",NA,"Diese Gruppe umfasst nicht: - Erwachsenenbildung nach der Definition in Gruppe 85.5"
"85.41","Post-sekundärer, nicht tertiärer Unterricht","85.4","Diese Klasse umfasst die Erteilung von post-sekundärem Unterricht, der nicht als tertiärer Unterricht angesehen werden kann. Ein Beispiel ist die Erteilung von post-sekundärem Zusatzunterricht zur Vorbereitung auf den tertiären Unterricht oder post-sekundären, nichttertiären berufsbildenden Unterricht.",NA,NA
"85.42","Tertiärer Unterricht","85.4","Diese Klasse umfasst: - erster, zweiter und dritter Zyklus im tertiären Bildungsbereich","Diese Klasse umfasst ferner: - Ausbildung in darstellender Kunst auf der tertiären Ebene",NA
"85.5","Sonstiger Unterricht","85","Diese Gruppe umfasst die allgemeine und berufliche Weiterbildung für alle Berufe, als Hobby oder zur Persönlichkeitsentfaltung.  Eingeschlossen sind Ferienlager und Schulen, die Gruppen oder Einzelpersonen Unterricht in sportlichen Aktivitäten, Fremdsprachenunterricht, Kunst-, Schauspiel oder Musikunterricht oder sonstigen Unterricht oder andere Spezialausbildung erteilen, die nicht mit dem Unterricht der Gruppen 85.1 – 85.4 vergleichbar sind.",NA,"Ausgenommen sind die den Gruppen 85.1 – 85.4 (Kindergärten und Vorschulen, Grundschulen/Volksschulen, weiterführende Schulen und tertiärer und post-sekundärer, nichttertiärer Unterricht) zugeordneten Unterrichtstätigkeiten."
"85.51","Sport- und Freizeitunterricht","85.5","Diese Klasse umfasst die Erteilung von Unterricht in sportlichen Aktivitäten für Gruppen oder Einzelpersonen, z. B. in Ferienlagern oder durch Schulen. Dazu zählen auch Sportferienlager mit oder ohne Übernachtung. Nicht eingeschlossen sind Fachhochschulen und Hochschulen. Der Unterricht kann an verschiedenen Orten erteilt werden, z. B. in den Räumlichkeiten der Einheit oder des Kunden, in Ausbildungseinrichtungen oder in einem anderen Rahmen. Der in diese Klasse eingeordnete Unterricht ist formal organisiert.  Diese Klasse umfasst: - Sportunterricht (Baseball, Basketball, Kricket, Fußball usw.) - Sportferienlager - Gymnastikunterricht - Reitunterricht in Reitakademien oder -schulen - Schwimmunterricht - professionelle Sportlehrer, Trainer und Betreuer - Kampfsportunterricht - Unterricht im Kartenspiel (z. B. Bridge) - Yogaunterricht",NA,"Diese Klasse umfasst nicht: - Kulturunterricht (s. 85.52)"
"85.52","Kulturunterricht","85.5","Diese Klasse umfasst die Erteilung von Kunst-, Schauspiel- und Musikunterricht. Einheiten, die diese Art von Unterricht erteilen, können die Bezeichnung ""Schule"", ""Studio"" oder ""Klasse"" usw. tragen. Sie erteilen formal organisierten Unterricht, hauptsächlich für Hobby, Freizeitbeschäftigung oder Selbstentfaltung, die Unterweisung führt jedoch nicht zu einem beruflichen Abschluss, Bachelor- oder Hochschulabschluss.  Diese Klasse umfasst: - Tätigkeit von Klavierlehrern und sonstiger Musikunterricht - Kunstunterricht - Tanzunterricht und Tanzstudios - Schauspielschulen (ohne Schauspielhochschulen) - Kunstschulen (ohne Kunsthochschulen) - Schulen für darstellende Kunst (ohne Kunsthochschulen) - Fotoschulen (ohne gewerbliche Fotografie)",NA,"Diese Klasse umfasst nicht: - Fremdsprachenunterricht (s. 85.59)"
"85.53","Fahr- und Flugschulen","85.5",NA,"Diese Klasse umfasst ferner: - Flug-, Segel- und Schifffahrtsschulen, die keine Zertifikate und Führerscheine zur beruflichen Nutzung ausstellen","Diese Klasse umfasst nicht: - Fahrschulen für Berufskraftfahrer (s. 85.32)"
"85.59","Sonstiger Unterricht a. n. g.","85.5","Diese Klasse umfasst: - Unterricht, der sich keinem Bereich zuordnen lässt - akademischer Privatunterricht - Lernzentren, die Nachhilfekurse anbieten - professionelle Prüfungsvorbereitungskurse - Sprach- und Konversationskurse - Computerkurse - Religionsunterricht","Diese Klasse umfasst ferner: - Rettungsschwimmerausbildung - Überlebenstraining - Rhetorikkurse - Schnelllesekurse","Diese Klasse umfasst nicht: - Alphabetisierungsprogramme für Erwachsene (s. 85.20) - allgemein bildende weiterführende Schulen (s. 85.31) - berufsbildende weiterführende Schulen (s. 85.32) - tertiärer und post-sekundärer, nichttertiärer Unterricht (s. 85.4)"
"85.6","Erbringung von Dienstleistungen für den Unterricht","85",NA,NA,NA
"85.60","Erbringung von Dienstleistungen für den Unterricht","85.6","Diese Klasse umfasst: - Erbringung von Dienstleistungen zur Unterstützung von Unterrichtstätigkeiten oder -systemen:   • Ausbildungsberatung   • Beratungsdienste für Ausbildungsorientierung   • Bewertung von Prüfungsergebnissen   • Durchführung von Prüfungen   • Organisation von Studentenaustauschprogrammen",NA,"Diese Klasse umfasst nicht: - Forschung und Entwicklung im Bereich Rechts-, Wirtschafts- und Sozialwissenschaften sowie im Bereich Sprach-, Kultur- und Kunstwissenschaften (s. 72.20)"
"86","Gesundheitswesen","Q","Diese Abteilung umfasst die Tätigkeiten von Akut- und Langzeitkrankenhäusern, allgemeinen oder Fachkliniken, chirurgischen, psychiatrischen und Suchtkrankenhäusern, Sanatorien, Einrichtungen der Präventivmedizin, Heil- und Pflegeanstalten, Rehazentren, Leprakliniken und sonstigen Einrichtungen des Gesundheitswesens, die über Unterbringungsmöglichkeiten verfügen und die in der Diagnose sowie der medizinischen Behandlung von Patienten mit einer großen Bandbreite medizinischer Therapien tätig sind.","Die Abteilung umfasst ferner Konsultations- und Behandlungstätigkeiten von praktischen Ärzten, Fachärzten und Chirurgen Eingeschlossen sind auch allgemeine und spezielle Zahn-, Mund- und Kieferbehandlung und Kieferorthopädie. Zudem umfasst diese Abteilung alle humanmedizinischen Tätigkeiten, die nicht in Krankenhäusern oder von Ärzten, sondern von Angehörigen der Gesundheitsfachberufe, die die rechtliche Befähigung zur Behandlung von Patienten besitzen, ausgeübt werden.",NA
"86.1","Krankenhäuser","86",NA,NA,NA
"86.10","Krankenhäuser","86.1","Diese Klasse umfasst: - Kurz- oder Langzeittätigkeiten, d. h. medizinische Tätigkeiten, Diagnose und Behandlung, in Allgemeinkrankenhäusern (z. B. kommunalen oder Landeskrankenhäusern, gemeinnützigen Krankenhäusern, Universitätskliniken, Militär- und Gefängniskrankenhäusern) und Fachkliniken (z. B. Suchtkrankenhäusern, Fachkliniken für Infektionskrankheiten, Entbindungskliniken, Fachsanatorien).  Die Tätigkeiten werden im Wesentlichen im Rahmen einer stationären Behandlung von Patienten unter unmittelbarer ärztlicher Aufsicht ausgeübt und umfassen:   • Tätigkeiten von Ärzten und Angehörigen der Gesundheitsfachberufe   • Labor- und technische Dienste wie radiologische und Anästhesiedienste   • Leistungen von Notfallambulanzen   • Leistungen von Operationssälen und Krankenhausapotheken, Essenszubereitung und sonstige Krankenhausleistungen   • Leistungen von Zentren für Familienplanung, die medizinische Behandlungen wie Sterilisation und Schwangerschaftsabbruch vornehmen, mit Unterbringung",NA,"Diese Klasse umfasst nicht: - Labortests und Untersuchung aller Arten von Materialen und Erzeugnissen mit Ausnahme von medizinischen Tests und Untersuchungen (s. 71.20) - Veterinärwesen (s. 75.00)  - medizinische Betreuung von Angehörigen der Streitkräfte im Einsatz (s. 84.22) - Tätigkeiten von Zahnarztpraxen allgemeiner oder spezieller Natur, z. B. allgemeine Zahnheilkunde, endodontische und pädiatrische Zahnheilkunde, Oralpathologie, Kieferorthopädie (s. 86.23) - Konsultation von stationären Patienten durch Privatärzte (s. 86.2) - medizinische Laboruntersuchungen (s. 86.90) - Rettungsdienste und Krankentransport (s. 86.90)"
"86.2","Arzt- und Zahnarztpraxen","86","Diese Gruppe umfasst Konsultation und Behandlung durch Allgemeinmediziner und Fachärzte einschließlich Chirurgen, Zahnärzte usw.   Diese Tätigkeiten werden entweder in privaten Praxen, Gemeinschaftspraxen oder Krankenhausambulanzen oder in Kliniken, die z. B. Unternehmen, Schulen, Altersheimen, Gewerkschaften und Wohltätigkeitsvereinen angeschlossen sind, ausgeübt.","Diese Gruppe umfasst ferner: - Konsultation von stationären Patienten durch Privatärzte",NA
"86.21","Arztpraxen für Allgemeinmedizin","86.2","Diese Klasse umfasst: - allgemeinmedizinische Konsultation und Behandlung durch praktische Ärzte",NA,"Diese Klasse umfasst nicht: - stationäre Behandlung in Krankenhäusern (s. 86.10) - Tätigkeiten von Angehörigen der Gesundheitsfachberufe wie Hebammen, Krankenschwestern und Physiotherapeuten (s. 86.90)"
"86.22","Facharztpraxen","86.2","Diese Klasse umfasst: - Konsultation und Behandlung durch Fachärzte und Chirurgen","Diese Klasse umfasst ferner: - Leistungen von Zentren für Familienplanung, die medizinische Behandlungen wie Sterilisation und Schwangerschaftsabbruch vornehmen, ohne Unterbringung","Diese Klasse umfasst nicht: - stationäre Behandlung in Krankenhäusern (s. 86.10) - Tätigkeiten von Hebammen, Physiotherapeuten und Angehörigen anderer Gesundheitsfachberufe (s. 86.90)"
"86.23","Zahnarztpraxen","86.2","Diese Klasse umfasst: - Tätigkeiten von Zahnarztpraxen allgemeiner oder spezieller Natur, z. B. allgemeine Zahnheilkunde, endodontische und pädiatrische Zahnheilkunde, Oralpathologie - Kieferorthopädie","Diese Klasse umfasst ferner: - Kieferchirurgie","Diese Klasse umfasst nicht: - Herstellung von Zahnersatz durch Zahntechniker (s. 32.50) - stationäre Behandlung in Krankenhäusern (s. 86.10) - Tätigkeiten von zahnmedizinischem Hilfspersonal wie Dentalhygieniker (s. 86.90)"
"86.9","Gesundheitswesen a. n. g.","86",NA,NA,NA
"86.90","Gesundheitswesen a. n. g.","86.9","Diese Klasse umfasst: - humanmedizinische Tätigkeiten, die nicht in Krankenhäusern oder von Ärzten oder Zahnärzten ausgeübt werden:   • Tätigkeiten von Krankenschwestern, Hebammen, Physiotherapeuten und anderen Fachkräften der Bereiche Optometrie, Hydrotherapie, medizinische Massage, Beschäftigungstherapie, Sprachtherapie, medizinische Fußpflege, Homöopathie, Chiropraktik, Akupunktur usw.  Diese Leistungen können in Gesundheitszentren, die Unternehmen, Schulen, Altenheimen, Gewerkschaften und Wohltätigkeitsvereinen angeschlossen sind, sonstigen Einrichtungen im Gesundheitswesen (mit Unterbringung, jedoch nicht in Krankenhäusern) oder eigenen Behandlungsräumen, im Hause des Patienten oder anderweitig erbracht werden.","Diese Klasse umfasst ferner: - Tätigkeiten von zahnärztlichem Hilfspersonal wie Zahntherapeuten, in Schulen tätigen Zahnarzthelferinnen und Dentalhygienikern, die außerhalb von Zahnarztpraxen arbeiten können, aber regelmäßig von Zahnärzten überwacht werden - Tätigkeiten von medizinischen Labors wie:   • Röntgenlabors und andere Zentren für diagnostische Bildgebung   • Blutanalyselabors - Tätigkeiten von Blut-, Samen- und Organbanken usw. - Rettungsdienste und Krankentransport jeder Art, einschließlich in Flugzeugen. Diese Leistungen werden häufig im Rahmen eines medizinischen Notfalleinsatzes erbracht.","Diese Klasse umfasst nicht: - Herstellung von Zahnersatz durch Zahntechniker (s. 32.50) - Verlegung von Patienten ohne lebensrettende Ausrüstung oder medizinisches Personal (s. Abteilungen 49, 50 und 51) - nichtmedizinische Laboruntersuchungen (s. 71.20) - Untersuchungen auf dem Gebiet der Lebensmittelhygiene (s. 71.20) - Krankenhäuser (s. 86.10) - Arzt- und Zahnarztpraxen (s. 86.2) - Pflegeheime (s. 87.10)"
"87","Heime (ohne Erholungs- und Ferienheime)","Q","Diese Abteilung umfasst die Unterbringung in Heimen in Kombination mit Pflege-, Beaufsichtigungs- oder anderen Betreuungsleistungen entsprechend den Anforderungen der Bewohner. In diesen Einrichtungen besteht der Produktionsprozess zu einem erheblichen Teil aus einem Mix von Gesundheits- und Sozialleistungen, wobei die Gesundheitsleistungen vorwiegend in Form pflegerischer Tätigkeiten erbracht werden.",NA,NA
"87.1","Pflegeheime","87",NA,NA,NA
"87.10","Pflegeheime","87.1","Diese Klasse umfasst: - Altenpflegeheime - Genesungsheime - Erholungsheime mit Pflegekomponente - Pflegeeinrichtungen - Pflegeheime",NA,"Diese Klasse umfasst nicht: - häusliche Pflege durch medizinische Pflegefachkräfte (s. Abteilung 86) - Altenheime ohne oder mit nur minimaler Pflegeleistung (s. 87.30) - Sozialwesen mit Unterbringung wie Waisenhäuser, Kinderheime, Obdachlosenheime (s. 87.90)"
"87.2","Stationäre Einrichtungen zur psychosozialen Betreuung, Suchtbekämpfung u. Ä.","87",NA,NA,NA
