"ISIC Rev. 4","CPC 2.1","ISIC4partial","CPC21partial"
"6920","82222","1","0"
"6920","82223","1","0"
"6920","82310","1","0"
"6920","82320","1","0"
"7010","83118","0","0"
"7020","82400","1","0"
"7020","83111","1","0"
"7020","83112","1","0"
"7020","83113","1","0"
"7020","83114","1","0"
"7020","83115","1","0"
"7020","83116","1","0"
"7020","83117","1","0"
"7020","83121","1","0"
"7020","83129","1","0"
"7020","83190","1","0"
"7110","32550","1","0"
"7110","83211","1","0"
"7110","83212","1","0"
"7110","83213","1","0"
"7110","83214","1","0"
"7110","83221","1","0"
"7110","83222","1","0"
"7110","83223","1","0"
"7110","83231","1","0"
"7110","83232","1","0"
"7110","83310","1","0"
"7110","83321","1","0"
"7110","83322","1","0"
"7110","83323","1","0"
"7110","83324","1","0"
"7110","83325","1","0"
"7110","83326","1","0"
"7110","83327","1","0"
"7110","83329","1","0"
"7110","83330","1","0"
"7110","83411","1","0"
"7110","83412","1","0"
"7110","83413","1","0"
"7110","83421","1","0"
"7110","83422","1","0"
"7120","83441","1","0"
"7120","83442","1","0"
"7120","83443","1","0"
"7120","83444","1","0"
"7120","83449","1","0"
"7210","81111","1","0"
"7210","81112","1","0"
"7210","81113","1","0"
"7210","81114","1","0"
"7210","81115","1","0"
"7210","81116","1","0"
"7210","81119","1","0"
"7210","81121","1","0"
"7210","81122","1","0"
"7210","81123","1","0"
"7210","81124","1","0"
"7210","81125","1","0"
"7210","81126","1","0"
"7210","81129","1","0"
"7210","81131","1","0"
"7210","81132","1","0"
"7210","81133","1","0"
"7210","81134","1","0"
"7210","81135","1","0"
"7210","81136","1","0"
"7210","81139","1","0"
"7210","81301","1","1"
"7210","81302","1","1"
"7210","81303","1","1"
"7210","81400","1","1"
"7220","81211","1","0"
"7220","81212","1","0"
"7220","81213","1","0"
"7220","81214","1","0"
"7220","81219","1","0"
"7220","81221","1","0"
"7220","81222","1","0"
"7220","81223","1","0"
"7220","81224","1","0"
"7220","81229","1","0"
"7220","81231","1","0"
"7220","81232","1","0"
"7220","81233","1","0"
"7220","81234","1","0"
"7220","81239","1","0"
"7220","81301","1","1"
"7220","81302","1","1"
"7220","81303","1","1"
"7220","81400","1","1"
"7310","83611","1","0"
"7310","83612","1","0"
"7310","83619","1","0"
"7310","83620","1","0"
"7310","83639","1","1"
"7320","83700","0","0"
"7410","83911","1","0"
"7410","83912","1","0"
"7410","83919","1","0"
"7410","83920","1","0"
"7420","38941","1","0"
"7420","38942","1","0"
"7420","83811","1","0"
"7420","83812","1","0"
"7420","83813","1","0"
"7420","83814","1","0"
"7420","83815","1","0"
"7420","83819","1","0"
"7420","83820","1","0"
"7490","83430","1","0"
"7490","83931","1","0"
"7490","83939","1","0"
"7490","83950","1","0"
"7490","83990","1","0"
"7490","85220","1","0"
"7490","85999","1","1"
"7500","83510","1","0"
"7500","83520","1","0"
"7500","83590","1","0"
"7710","73111","1","0"
"7710","73112","1","0"
"7710","73114","1","1"
"7721","73240","0","0"
"7722","73220","0","0"
"7729","73210","1","0"
"7729","73230","1","0"
"7729","73250","1","0"
"7729","73260","1","0"
"7729","73270","1","0"
"7729","73290","1","0"
"7730","73113","1","0"
"7730","73114","1","1"
"7730","73115","1","0"
"7730","73116","1","0"
"7730","73117","1","0"
"7730","73121","1","0"
"7730","73122","1","0"
"7730","73123","1","0"
"7730","73124","1","0"
"7730","73125","1","0"
"7730","73129","1","0"
"7740","73330","1","0"
"7740","73340","1","0"
"7740","73350","1","0"
"7740","73390","1","0"
"7810","85111","1","0"
"7810","85112","1","0"
"7810","85121","1","0"
"7820","85122","1","0"
"7820","85124","1","0"
"7830","85123","1","0"
"7830","85125","1","0"
"7911","85511","1","0"
"7911","85521","1","1"
"7911","85523","1","0"
"7911","85524","1","0"
"7912","85540","0","0"
"7990","85512","1","0"
"7990","85513","1","0"
"7990","85514","1","0"
"7990","85519","1","0"
"7990","85521","1","1"
"7990","85522","1","0"
"7990","85531","1","0"
"7990","85539","1","0"
"7990","85550","1","0"
"7990","85561","1","0"
"7990","85562","1","0"
"8010","85240","1","0"
"8010","85250","1","0"
"8010","85290","1","0"
"8020","85230","0","0"
"8030","85210","0","0"
"8121","85330","0","0"
"8129","85310","1","0"
"8129","85320","1","0"
"8129","85340","1","0"
"8129","94510","1","0"
"8129","94590","1","0"
"8130","85970","0","0"
"8211","85940","0","0"
"8219","85951","1","0"
"8219","85953","1","0"
"8219","85954","1","0"
"8220","85931","1","0"
"8220","85939","1","0"
"8230","85961","1","0"
"8230","85962","1","0"
"8291","85910","1","0"
"8291","85920","1","0"
"8292","85400","0","0"
"8299","85952","1","0"
"8299","85999","1","1"
"8411","91111","1","0"
"8411","91112","1","0"
"8411","91113","1","0"
"8411","91114","1","0"
"8411","91119","1","0"
"8411","91191","1","0"
"8411","91199","1","0"
"8412","91121","1","0"
"8412","91122","1","0"
"8412","91123","1","0"
"8412","91124","1","0"
"8413","91131","1","0"
"8413","91132","1","0"
"8413","91133","1","0"
"8413","91134","1","0"
"8413","91135","1","0"
"8413","91136","1","0"
"8413","91137","1","0"
"8413","91138","1","0"
"8421","91210","1","0"
"8421","91220","1","0"
"8421","91230","1","0"
"8422","91240","1","0"
"8422","91250","1","0"
"8423","91260","1","0"
"8423","91270","1","0"
"8423","91280","1","0"
"8423","91290","1","0"
"8430","91310","1","0"
"8430","91320","1","0"
"8430","91330","1","0"
"8430","91340","1","0"
"8510","92100","1","0"
"8510","92200","1","0"
"8521","92310","1","0"
"8521","92330","1","0"
"8522","67990","1","1"
"8522","92320","1","0"
"8522","92340","1","0"
"8530","92410","1","0"
"8530","92420","1","0"
"8530","92510","1","0"
"8530","92520","1","0"
"8541","92912","0","0"
"8542","92911","0","0"
"8549","92919","0","0"
"8550","92920","0","0"
"8610","93111","1","0"
"8610","93112","1","0"
"8610","93113","1","0"
"8610","93119","1","0"
"8620","93121","1","0"
"8620","93122","1","0"
"8620","93123","1","0"
"8690","93191","1","0"
"8690","93192","1","0"
"8690","93193","1","0"
"8690","93194","1","0"
"8690","93195","1","0"
"8690","93196","1","0"
"8690","93197","1","0"
"8690","93199","1","0"
"8710","93210","0","0"
"8720","93301","1","0"
"8720","93303","1","0"
"8730","93221","1","0"
"8730","93222","1","0"
"8730","93223","1","0"
"8790","93302","1","0"
"8790","93304","1","0"
"8810","93411","1","0"
"8810","93491","1","0"
"8810","93492","1","0"
"8810","93493","1","0"
"8890","93412","1","0"
"8890","93510","1","0"
"8890","93520","1","0"
"8890","93530","1","0"
"8890","93590","1","0"
"9000","38961","1","0"
"9000","73320","1","1"
"9000","96210","1","0"
"9000","96220","1","0"
"9000","96230","1","0"
"9000","96290","1","0"
"9000","96310","1","0"
"9000","96320","1","0"
"9000","96330","1","0"
"9101","84510","1","0"
"9101","84520","1","0"
"9102","38963","1","0"
"9102","96411","1","0"
"9102","96412","1","0"
"9103","96421","1","0"
"9103","96422","1","0"
"9200","96921","1","0"
"9200","96929","1","0"
"9311","96520","0","0"
"9312","96512","0","0"
"9319","86132","1","1"
"9319","96511","1","0"
"9319","96590","1","0"
"9319","96610","1","0"
"9319","96620","1","0"
"9321","96910","0","0"
"9329","96930","1","0"
"9329","96990","1","0"
"9411","95110","0","0"
"9412","95120","0","0"
"9420","95200","0","0"
"9491","95910","0","0"
"9492","95920","0","0"
"9499","95991","1","0"
"9499","95992","1","0"
"9499","95993","1","0"
"9499","95994","1","0"
"9499","95995","1","0"
"9499","95996","1","0"
"9499","95997","1","0"
"9499","95998","1","0"
"9499","95999","1","0"
"9511","87130","0","0"
"9512","87153","0","0"
"9521","87155","1","0"
"9521","87390","1","1"
"9522","87151","0","0"
"9523","87210","0","0"
"9524","87240","0","0"
"9529","87220","1","0"
"9529","87230","1","0"
"9529","87290","1","1"
"9601","97110","1","0"
"9601","97120","1","0"
"9601","97130","1","0"
"9601","97140","1","0"
"9601","97150","1","0"
"9602","97210","1","0"
"9602","97220","1","0"
"9602","97290","1","0"
"9603","97310","1","0"
"9603","97320","1","0"
"9609","86129","1","0"
"9609","97230","1","0"
"9609","97910","1","0"
"9609","97990","1","0"
"9700","98000","0","0"
"9900","99000","0","0"
