CN 2021,PRODCOM 2021,YEAR,PRODTYPE,CN-Split
,20133170,2021,T,
28275900,20133171,2021,T,
28275100,20133179,2021,T,
28276000,20133179,2021,T,
28281000,20133230,2021,T,
28289000,20133230,2021,T,
28291100,20133250,2021,T,
28291900,20133250,2021,T,
28299010,20133250,2021,T,
28299040,20133250,2021,T,
28299080,20133250,2021,T,
,20134110,2021,T,
28309011,20134111,2021,T,
28301000,20134120,2021,T,
28309085,20134120,2021,T,
28311000,20134120,2021,T,
28319000,20134120,2021,T,
28321000,20134133,2021,T,
28322000,20134133,2021,T,
28323000,20134135,2021,T,
28332200,20134150,2021,T,
,20134151,2021,T,
28332700,20134155,2021,T,
,20134157,2021,T,
28332100,20134160,2021,T,
28332400,20134161,2021,T,
28332930,20134162,2021,T,
28331100,20134165,2021,T,
28331900,20134165,2021,T,
28332500,20134165,2021,T,
28332920,20134165,2021,T,
28332960,20134165,2021,T,
28332980,20134165,2021,T,
28333000,20134173,2021,T,
28334000,20134175,2021,T,
,20134210,2021,T,
28342920,20134211,2021,T,
28342940,20134212,2021,T,
28342980,20134212,2021,T,
28351000,20134220,2021,T,
28352200,20134230,2021,T,
28352500,20134240,2021,T,
28353100,20134270,2021,T,
28352400,20134280,2021,T,
28352600,20134280,2021,T,
28352910,20134280,2021,T,
28352930,20134280,2021,T,
28352990,20134280,2021,T,
28353900,20134280,2021,T,
28362000,20134310,2021,T,
28363000,20134320,2021,T,
28365000,20134340,2021,T,
28369100,20134350,2021,T,
,20134390,2021,T,
28364000,20134395,2021,T,
28366000,20134395,2021,T,
28369200,20134395,2021,T,
28369911,20134395,2021,T,
28369917,20134395,2021,T,
28369990,20134395,2021,T,
,20135110,2021,S,
28418000,20135115,2021,S,
28416100,20135120,2021,S,
28416900,20135120,2021,S,
28417000,20135120,2021,S,
28413000,20135125,2021,T,
28415000,20135125,2021,T,
,20135175,2021,S,
28419030,20135178,2021,S,
28419085,20135179,2021,S,
28432100,20135183,2021,S,
28431010,20135185,2021,S,
28431090,20135185,2021,S,
28432900,20135185,2021,S,
28433000,20135185,2021,S,
28439010,20135185,2021,S,
28439090,20135185,2021,S,
28539010,20135250,2021,S,
28521000,20135270,2021,T,
28529000,20135275,2021,T,
28531000,20135290,2021,S,
28539090,20135290,2021,S,a
28451000,20136100,2021,S,
28459010,20136100,2021,S,
28459090,20136100,2021,S,
28371100,20136220,2021,T,
28371900,20136220,2021,T,
28372000,20136220,2021,T,
28401100,20136230,2021,T,
28401910,20136230,2021,T,
28401990,20136230,2021,T,
28402010,20136230,2021,T,
28402090,20136230,2021,T,
28403000,20136230,2021,T,
28391100,20136240,2021,T,
28391900,20136240,2021,T,
28399000,20136240,2021,T,
28421000,20136270,2021,T,
28429010,20136280,2021,T,
28429080,20136280,2021,T,
28470000,20136300,2021,T,
28492000,20136410,2021,T,
28499010,20136420,2021,T,
28499030,20136430,2021,T,
,20136450,2021,T,
28499050,20136451,2021,T,
28500020,20136480,2021,T,
28500060,20136480,2021,T,
28500090,20136480,2021,T,
28539090,20136480,2021,T,b
28491000,20136490,2021,T,
28499090,20136490,2021,T,
,20136500,2021,S,
28461000,20136510,2021,S,
28469010,20136520,2021,S,
28469020,20136550,2021,S,
28469030,20136580,2021,S,
28469090,20136585,2021,S,
25030090,20136600,2021,S,
26012000,20136700,2021,S,
71041000,20136800,2021,S,
71042010,20136800,2021,S,
71042090,20136800,2021,S,
29011000,20141120,2021,T,
29012100,20141130,2021,T,
29012200,20141140,2021,T,
29012300,20141150,2021,T,
29012400,20141160,2021,T,
29012900,20141190,2021,T,
29021100,20141213,2021,T,
29021900,20141215,2021,T,
29022000,20141223,2021,T,
29023000,20141225,2021,T,
29024100,20141243,2021,T,
29024300,20141245,2021,T,
29024200,20141247,2021,T,
29024400,20141247,2021,T,
29025000,20141250,2021,T,
29026000,20141260,2021,T,
29027000,20141270,2021,T,
29029000,20141290,2021,T,
29031100,20141313,2021,T,
29031200,20141315,2021,T,
29031300,20141323,2021,T,
29031400,20141325,2021,T,
29031500,20141353,2021,T,
29031900,20141357,2021,T,
29032100,20141371,2021,T,
29032200,20141374,2021,T,
29032300,20141374,2021,T,
29032900,20141379,2021,T,
29041000,20141450,2021,T,
29042000,20141470,2021,T,
29043100,20141490,2021,T,
29043200,20141490,2021,T,
29043300,20141490,2021,T,
29043400,20141490,2021,T,
29043500,20141490,2021,T,
29043600,20141490,2021,T,
29049100,20141490,2021,T,
29049900,20141490,2021,T,
29033100,20141910,2021,S,
29033911,20141910,2021,S,
29033915,20141910,2021,S,
29033919,20141910,2021,S,
29033921,20141910,2021,S,
29033923,20141910,2021,S,
29033924,20141910,2021,S,
29033925,20141910,2021,S,
29033926,20141910,2021,S,
29033927,20141910,2021,S,
29033928,20141910,2021,S,
29033929,20141910,2021,S,
29033931,20141910,2021,S,
29033935,20141910,2021,S,
29033939,20141910,2021,S,
29033980,20141910,2021,S,
29037100,20141930,2021,S,
29037200,20141930,2021,S,
29037300,20141930,2021,S,
29037400,20141930,2021,S,
29037500,20141930,2021,S,
29037610,20141930,2021,S,
29037620,20141930,2021,S,
29037690,20141930,2021,S,
29037760,20141930,2021,S,
29037790,20141930,2021,S,
29037800,20141930,2021,S,
29037930,20141930,2021,S,
29037980,20141930,2021,S,
29038100,20141950,2021,S,
29038200,20141950,2021,S,
29038300,20141950,2021,S,
29038910,20141950,2021,S,
29038980,20141950,2021,S,
29039100,20141970,2021,S,
29039200,20141970,2021,S,
29039300,20141970,2021,S,
29039400,20141970,2021,S,
29039910,20141970,2021,S,
29039980,20141970,2021,S,
38237000,20142100,2021,T,
29051100,20142210,2021,T,
29051200,20142220,2021,T,
29051300,20142230,2021,T,
29051410,20142240,2021,T,
29051490,20142240,2021,T,
29051620,20142263,2021,T,
29051685,20142263,2021,T,
29051700,20142265,2021,T,
29051900,20142265,2021,T,
29052200,20142270,2021,T,
29052910,20142270,2021,T,
29052990,20142270,2021,T,
29053100,20142310,2021,T,
29053200,20142320,2021,T,
29054411,20142333,2021,T,
29054419,20142333,2021,T,
29054491,20142333,2021,T,
29054499,20142333,2021,T,
29053920,20142337,2021,T,
29053928,20142337,2021,T,
29053930,20142337,2021,T,
29053995,20142337,2021,T,
29054100,20142337,2021,T,
29054200,20142337,2021,T,
29054300,20142337,2021,T,
29054900,20142337,2021,T,
29053926,20142338,2021,T,
29055100,20142350,2021,T,
29055991,20142350,2021,T,
29055998,20142350,2021,T,
29054500,20142360,2021,T,
29061100,20142373,2021,T,
29061200,20142373,2021,T,
29061310,20142373,2021,T,
29061390,20142373,2021,T,
29061900,20142373,2021,T,
29062100,20142375,2021,T,
29062900,20142375,2021,T,
29071100,20142410,2021,T,
29071200,20142410,2021,T,
29071300,20142410,2021,T,
29071510,20142410,2021,T,
29071590,20142410,2021,T,
29071910,20142410,2021,T,
29071990,20142410,2021,T,
29072300,20142433,2021,T,
29072100,20142439,2021,T,
29072200,20142439,2021,T,
29072900,20142439,2021,T,
29081100,20142450,2021,T,
29081900,20142450,2021,T,
29089100,20142450,2021,T,
29089200,20142450,2021,T,
29089900,20142450,2021,T,
38231100,20143120,2021,T,
38231200,20143130,2021,T,
38231300,20143150,2021,T,
38231910,20143195,2021,T,
38231930,20143197,2021,T,
38231990,20143197,2021,T,
29153100,20143215,2021,T,
29153200,20143219,2021,T,
29153300,20143219,2021,T,
29153600,20143219,2021,T,
29153900,20143219,2021,T,
29154000,20143220,2021,T,
29155000,20143220,2021,T,
29156011,20143220,2021,T,
29156019,20143220,2021,T,
29156090,20143220,2021,T,
29157040,20143235,2021,T,
29157050,20143235,2021,T,
29151100,20143250,2021,T,
29151200,20143250,2021,T,
29151300,20143250,2021,T,
29152100,20143271,2021,T,
29152400,20143277,2021,T,
29152900,20143278,2021,T,
29159030,20143280,2021,T,
29159070,20143280,2021,T,
29161100,20143310,2021,T,
29161600,20143310,2021,T,
29161910,20143310,2021,T,
29161940,20143310,2021,T,
29161995,20143310,2021,T,
29162000,20143310,2021,T,
29161200,20143320,2021,T,
29161300,20143330,2021,T,
29161400,20143340,2021,T,
29161500,20143350,2021,T,
29163100,20143363,2021,T,
29163200,20143365,2021,T,
29163400,20143367,2021,T,
29163910,20143367,2021,T,
29163990,20143370,2021,T,
29171100,20143381,2021,T,
29171310,20143381,2021,T,
29171390,20143381,2021,T,
29171910,20143381,2021,T,
29171980,20143381,2021,T,
29172000,20143381,2021,T,
29171920,20143382,2021,T,
29171200,20143385,2021,T,
29171400,20143387,2021,T,
29173200,20143410,2021,T,
29173400,20143410,2021,T,a
29173300,20143420,2021,T,
29173400,20143420,2021,T,b
29173500,20143430,2021,T,
29173600,20143430,2021,T,
29173700,20143440,2021,T,
29173920,20143440,2021,T,
29173995,20143440,2021,T,
29181400,20143473,2021,T,
29181500,20143473,2021,T,
29181100,20143475,2021,T,
29181200,20143475,2021,T,
29181300,20143475,2021,T,
29181600,20143475,2021,T,
29181700,20143475,2021,T,
29181800,20143475,2021,T,
29181930,20143475,2021,T,
29181940,20143475,2021,T,
29181998,20143475,2021,T,
29182900,20143475,2021,T,
29183000,20143475,2021,T,
29189100,20143475,2021,T,
29189940,20143475,2021,T,
29189990,20143475,2021,T,
29173200,201434Z1,2021,T,
29173300,201434Z1,2021,T,
29173400,201434Z1,2021,T,
29211100,20144113,2021,T,
29211200,20144119,2021,T,
29211300,20144119,2021,T,
29211400,20144119,2021,T,
29211940,20144119,2021,T,
29211950,20144119,2021,T,
29211999,20144119,2021,T,
29212100,20144123,2021,T,
29212200,20144123,2021,T,
29212900,20144129,2021,T,
29213010,20144130,2021,T,
29213091,20144130,2021,T,
29213099,20144130,2021,T,
29214100,20144151,2021,T,
29214200,20144153,2021,T,
29214300,20144159,2021,T,
29214400,20144159,2021,T,
29214500,20144159,2021,T,
29214600,20144159,2021,T,
29214900,20144159,2021,T,
29215111,20144170,2021,T,
29215119,20144170,2021,T,
29215190,20144170,2021,T,
29215950,20144170,2021,T,
29215990,20144170,2021,T,
29221100,20144233,2021,T,
29221200,20144235,2021,T,
29221400,20144238,2021,T,
29221500,20144238,2021,T,
29221600,20144238,2021,T,
29221700,20144238,2021,T,
29221800,20144238,2021,T,
29221900,20144238,2021,T,
29222100,20144290,2021,T,
29222900,20144290,2021,T,
29223100,20144290,2021,T,
29223900,20144290,2021,T,
29224300,20144290,2021,T,
29224400,20144290,2021,T,
29224920,20144290,2021,T,
29224985,20144290,2021,T,
29225000,20144290,2021,T,
29242100,20144310,2021,T,
29251100,20144320,2021,T,
29251200,20144330,2021,T,
29251920,20144330,2021,T,
29251995,20144330,2021,T,
29252100,20144340,2021,T,
29252900,20144340,2021,T,
29261000,20144350,2021,T,
29262000,20144360,2021,T,
29263000,20144370,2021,T,
29264000,20144370,2021,T,
29269020,20144370,2021,T,
29269070,20144370,2021,T,
29270000,20144420,2021,T,
29280010,20144430,2021,T,
29280090,20144430,2021,T,
29291000,20144450,2021,T,
29299000,20144490,2021,T,
29302000,20145133,2021,T,
29303000,20145133,2021,T,
29304010,20145133,2021,T,
29304090,20145133,2021,T,
29306000,20145139,2021,T,
29307000,20145139,2021,T,
29308000,20145139,2021,T,
29309013,20145139,2021,T,
29309016,20145139,2021,T,
29309030,20145139,2021,T,
29309040,20145139,2021,T,
29309050,20145139,2021,T,
29309098,20145139,2021,T,
29311000,20145151,2021,T,
29312000,20145151,2021,T,
29313100,20145151,2021,T,
29313200,20145151,2021,T,
29313300,20145151,2021,T,
29313400,20145151,2021,T,
29313500,20145151,2021,T,
29313600,20145151,2021,T,
29313700,20145151,2021,T,
29313800,20145151,2021,T,
29313920,20145151,2021,T,
29313930,20145151,2021,T,
29313950,20145151,2021,T,
29313960,20145151,2021,T,
29313990,20145151,2021,T,
29319000,20145151,2021,T,
29321100,20145215,2021,T,
29321200,20145215,2021,T,
29321300,20145215,2021,T,
29329300,20145215,2021,T,
29321400,20145225,2021,T,
29321900,20145225,2021,T,
29329100,20145225,2021,T,
29329200,20145225,2021,T,
29329400,20145225,2021,T,
29329500,20145225,2021,T,
29329900,20145225,2021,T,
29332910,20145230,2021,T,
29332990,20145230,2021,T,
29336100,20145260,2021,T,
29333100,20145280,2021,T,
29333200,20145280,2021,T,
29333300,20145280,2021,T,
29333910,20145280,2021,T,
29333920,20145280,2021,T,
29333925,20145280,2021,T,
29333935,20145280,2021,T,
29333940,20145280,2021,T,
29333945,20145280,2021,T,
29333950,20145280,2021,T,
29333955,20145280,2021,T,
29333999,20145280,2021,T,
29334100,20145280,2021,T,
29334910,20145280,2021,T,
29334930,20145280,2021,T,
29334990,20145280,2021,T,
29337100,20145280,2021,T,
29337200,20145280,2021,T,
29337900,20145280,2021,T,
29339110,20145280,2021,T,
29339190,20145280,2021,T,
29339200,20145280,2021,T,
29339920,20145280,2021,T,
29339950,20145280,2021,T,
29339980,20145280,2021,T,
29341000,20145290,2021,T,
29342020,20145290,2021,T,
29342080,20145290,2021,T,
29349100,20145290,2021,T,
29349960,20145290,2021,T,
29349990,20145290,2021,T,
29398000,20145290,2021,T,
29191000,20145350,2021,T,
29199000,20145350,2021,T,
29201100,20145380,2021,T,
29201900,20145380,2021,T,
29202100,20145380,2021,T,
29202200,20145380,2021,T,
29202300,20145380,2021,T,
29202400,20145380,2021,T,
29202900,20145380,2021,T,
29203000,20145380,2021,T,
29209010,20145380,2021,T,
29209070,20145380,2021,T,
29121100,20146111,2021,T,
29121200,20146113,2021,T,
29121900,20146115,2021,T,a
29121900,20146119,2021,T,b
29122100,20146120,2021,S,
29122900,20146120,2021,S,
29124100,20146135,2021,S,
29124200,20146135,2021,S,
29124900,20146135,2021,S,
29125000,20146150,2021,S,
29126000,20146160,2021,T,
29130000,20146170,2021,S,
29121900,201461Z0,2021,T,
29141100,20146211,2021,T,
29141200,20146213,2021,T,
29141300,20146215,2021,T,
29141910,20146219,2021,T,
29141990,20146219,2021,T,
29142900,20146231,2021,T,a
29143100,20146231,2021,T,
29143900,20146231,2021,T,
29144010,20146231,2021,T,
29144090,20146231,2021,T,
29145000,20146231,2021,T,
29142200,20146233,2021,T,
29142300,20146235,2021,T,
29142900,20146239,2021,T,b
29146100,20146260,2021,T,
29146200,20146260,2021,T,
29146910,20146260,2021,T,
29146980,20146260,2021,T,
29147100,20146270,2021,T,
29147900,20146270,2021,T,
29142900,201462Z0,2021,T,
29143100,201462Z0,2021,T,
29143900,201462Z0,2021,T,
29144010,201462Z0,2021,T,
29144090,201462Z0,2021,T,
29145000,201462Z0,2021,T,
29091100,20146310,2021,T,
29091910,20146310,2021,T,
29091990,20146310,2021,T,
29092000,20146323,2021,T,
29093010,20146325,2021,T,
29093031,20146325,2021,T,
29093035,20146325,2021,T,
29093038,20146325,2021,T,
29093090,20146325,2021,T,
29094100,20146333,2021,T,
29094300,20146339,2021,T,
29094400,20146339,2021,T,
29094911,20146339,2021,T,
29094980,20146339,2021,T,
29095000,20146350,2021,S,
29096000,20146360,2021,S,
29101000,20146373,2021,T,
29102000,20146375,2021,T,
29103000,20146379,2021,T,
29104000,20146379,2021,T,
29105000,20146379,2021,T,
29109000,20146379,2021,T,
29110000,20146380,2021,T,
29420000,20146430,2021,T,
35071000,20146450,2021,S,
35079030,20146470,2021,S,
35079090,20146470,2021,S,
38029000,20147120,2021,S,
38030010,20147130,2021,S,
38030090,20147130,2021,S,
38051010,20147140,2021,S,
38051030,20147140,2021,S,
38051090,20147140,2021,S,
38059010,20147140,2021,S,
38059090,20147140,2021,S,
38061000,20147150,2021,S,
38062000,20147150,2021,S,
38063000,20147150,2021,S,
38069000,20147150,2021,S,
38070010,20147170,2021,T,
38070090,20147170,2021,T,
44021000,20147200,2021,S,
44029000,20147200,2021,S,
27071000,20147320,2021,T,
27072000,20147320,2021,T,
27073000,20147320,2021,T,
27074000,20147340,2021,T,
27075000,20147340,2021,T,
27079980,20147360,2021,T,
27079100,20147390,2021,T,
27079911,20147390,2021,T,
27079919,20147390,2021,T,
27079920,20147390,2021,T,
27079950,20147390,2021,T,
27079991,20147390,2021,T,
27079999,20147390,2021,T,
22071000,20147400,2021,S,
22072000,20147500,2021,S,
38040000,20148000,2021,S,
28080000,20151050,2021,T,
28141000,20151075,2021,T,
28142000,20151077,2021,T,
28271000,20152030,2021,T,
28341000,20152080,2021,T,
31021010,20153130,2021,T,
31021090,20153180,2021,T,
31022100,20153200,2021,T,
31023010,20153300,2021,T,
31023090,20153300,2021,T,
31026000,20153400,2021,T,
31024010,20153530,2021,T,
31024090,20153580,2021,T,
31028000,20153600,2021,T,
31022900,20153930,2021,T,
31029000,20153990,2021,T,
31031100,20154100,2021,T,
31031900,20154100,2021,T,
31039000,20154900,2021,T,
31042010,20155100,2021,T,
31042050,20155100,2021,T,
31042090,20155100,2021,T,
31043000,20155200,2021,T,
31049000,20155900,2021,T,
31025000,20156000,2021,T,
31052010,20157100,2021,T,
31052090,20157100,2021,T,
31053000,20157200,2021,T,
31054000,20157300,2021,T,
31055100,20157400,2021,T,
31055900,20157400,2021,T,
31056000,20157500,2021,T,
28342100,20157600,2021,T,
31051000,20157930,2021,T,
31059020,20157980,2021,T,
31059080,20157980,2021,T,
31010000,20158000,2021,T,
39011010,20161035,2021,T,
39011090,20161039,2021,T,
39012010,20161050,2021,T,
39012090,20161050,2021,T,
39013000,20161070,2021,T,
39014000,20161090,2021,T,
39019030,20161090,2021,T,
39019080,20161090,2021,T,
39031100,20162035,2021,T,
39031900,20162039,2021,T,
39032000,20162050,2021,T,
39033000,20162070,2021,T,
39039010,20162090,2021,T,
39039020,20162090,2021,T,
39039090,20162090,2021,T,
39041000,20163010,2021,T,
39042100,20163023,2021,T,
39042200,20163025,2021,T,
39043000,20163040,2021,T,
39044000,20163040,2021,T,
39046100,20163060,2021,T,
39046910,20163060,2021,T,
39046920,20163060,2021,T,
39046980,20163060,2021,T,
39045010,20163090,2021,T,
39045090,20163090,2021,T,
39049000,20163090,2021,T,
39071000,20164013,2021,T,
39072011,20164015,2021,T,
39072020,20164015,2021,T,
39072091,20164020,2021,T,
39072099,20164020,2021,T,
39073000,20164030,2021,T,
39074000,20164040,2021,T,
39075000,20164050,2021,T,
39076100,20164062,2021,T,
39076900,20164064,2021,T,
39079110,20164070,2021,T,
39079190,20164080,2021,T,
39077000,20164090,2021,T,
39079905,20164090,2021,T,
39079910,20164090,2021,T,
39079980,20164090,2021,T,
39021000,20165130,2021,T,
39022000,20165150,2021,T,
39023000,20165150,2021,T,
39029010,20165150,2021,T,
39029020,20165150,2021,T,
39029090,20165150,2021,T,
39051200,20165230,2021,T,
39052100,20165230,2021,T,
39051900,20165250,2021,T,
39052900,20165250,2021,T,
39053000,20165270,2021,T,
39059100,20165270,2021,T,
39059910,20165270,2021,T,
39059990,20165270,2021,T,
39061000,20165350,2021,T,
39069010,20165390,2021,T,
39069020,20165390,2021,T,
39069030,20165390,2021,T,
39069040,20165390,2021,T,
39069050,20165390,2021,T,
39069060,20165390,2021,T,
39069090,20165390,2021,T,
39081000,20165450,2021,T,
39089000,20165490,2021,T,
39091000,20165550,2021,T,
39092000,20165570,2021,T,
39093100,20165630,2021,T,
39093900,20165630,2021,T,
39094000,20165650,2021,T,
39095010,20165670,2021,T,
39095090,20165670,2021,T,
39100000,20165700,2021,T,
39111000,20165920,2021,T,
39119011,20165920,2021,T,
39119013,20165920,2021,T,
39119019,20165920,2021,T,
39119092,20165920,2021,T,
39119099,20165920,2021,T,
,20165940,2021,T,
39123100,20165945,2021,T,
39121100,20165950,2021,T,
39121200,20165950,2021,T,
39122011,20165950,2021,T,
39122019,20165950,2021,T,
39122090,20165950,2021,T,
39123920,20165950,2021,T,
39123985,20165950,2021,T,
39129010,20165950,2021,T,
39129090,20165950,2021,T,
39131000,20165955,2021,T,
,20165960,2021,T,
39139000,20165965,2021,T,
39140000,20165970,2021,T,
40021100,20171050,2021,T,
40024100,20171050,2021,T,
40025100,20171050,2021,T,
40029100,20171050,2021,T,
40021910,20171090,2021,T,
40021920,20171090,2021,T,
40021930,20171090,2021,T,
40021990,20171090,2021,T,
40022000,20171090,2021,T,
40023100,20171090,2021,T,
40023900,20171090,2021,T,
40024900,20171090,2021,T,
40025900,20171090,2021,T,
40026000,20171090,2021,T,
40027000,20171090,2021,T,
40028000,20171090,2021,T,
40029910,20171090,2021,T,
40029990,20171090,2021,T,
38086100,20201100,2021,S,
38086200,20201100,2021,S,
38086900,20201100,2021,S,
38089110,20201100,2021,S,
38089120,20201100,2021,S,
38089130,20201100,2021,S,
38089140,20201100,2021,S,
38089190,20201100,2021,S,
38089311,20201220,2021,S,
38089313,20201230,2021,S,
38089315,20201240,2021,S,
38089317,20201250,2021,S,
38089321,20201260,2021,S,
38089323,20201270,2021,S,
38089327,20201290,2021,S,
38089330,20201350,2021,S,
38089390,20201370,2021,S,
38089410,20201430,2021,S,
38089420,20201450,2021,S,
38089490,20201490,2021,S,
38089210,20201515,2021,S,
38089220,20201515,2021,S,
38089230,20201530,2021,S,
38089240,20201545,2021,S,
38089250,20201560,2021,S,
38089260,20201575,2021,S,
38089290,20201590,2021,S,
38085200,20201600,2021,S,
38085900,20201600,2021,S,
38089910,20201980,2021,S,
38089990,20201980,2021,S,
32091000,20301150,2021,S,
32099000,20301170,2021,S,
32081010,20301225,2021,S,
32081090,20301229,2021,S,
32082010,20301230,2021,S,
32082090,20301250,2021,S,
32089011,20301270,2021,S,
32089013,20301270,2021,S,
32089019,20301270,2021,S,
32089091,20301290,2021,S,
32089099,20301290,2021,S,
32071000,20302130,2021,S,
32072010,20302150,2021,S,
32072090,20302150,2021,S,
32073000,20302170,2021,S,
32074040,20302170,2021,S,
32074085,20302170,2021,S,
32100010,20302213,2021,S,
32100090,20302215,2021,S,
32110000,20302220,2021,S,
32121000,20302230,2021,S,
32129000,20302240,2021,S,
32141010,20302253,2021,S,
32141090,20302255,2021,S,
32149000,20302260,2021,S,
38140010,20302273,2021,S,
38140090,20302279,2021,S,
32131000,20302350,2021,S,
32139000,20302370,2021,S,
32151100,20302450,2021,S,
32151900,20302470,2021,S,
15200000,20411000,2021,T,
34021110,20412020,2021,T,
34021190,20412020,2021,T,
34021200,20412030,2021,T,
34021300,20412050,2021,T,
34021900,20412090,2021,T,
34011900,20413120,2021,S,
34012010,20413150,2021,S,
34012090,20413180,2021,S,
34022020,20413240,2021,S,
34022090,20413250,2021,S,
34029010,20413260,2021,S,
34029090,20413270,2021,S,
33074100,20414100,2021,S,
33074900,20414100,2021,S,
34042000,20414270,2021,S,
34049000,20414280,2021,S,
34051000,20414330,2021,S,
34052000,20414350,2021,S,
34053000,20414370,2021,S,
34059010,20414383,2021,S,
34059090,20414389,2021,S,
34054000,20414400,2021,S,
33030010,20421150,2021,S,
33030090,20421170,2021,S,
33041000,20421250,2021,S,
33042000,20421270,2021,S,
33043000,20421300,2021,S,
33049100,20421400,2021,S,
33049900,20421500,2021,S,
33051000,20421630,2021,S,
33052000,20421650,2021,S,
33053000,20421670,2021,S,
33059000,20421700,2021,S,
33061000,20421850,2021,S,
33062000,20421890,2021,S,
33069000,20421890,2021,S,
34011100,20421915,2021,S,
34013000,20421930,2021,S,
33071000,20421945,2021,S,
33072000,20421960,2021,S,
33073000,20421975,2021,S,
33079000,20421990,2021,S,
36010000,20511130,2021,S,
36020000,20511150,2021,S,
36030020,20511250,2021,S,
36030030,20511250,2021,S,
36030040,20511270,2021,S,
36030050,20511270,2021,S,
36030060,20511270,2021,S,
36030080,20511270,2021,S,
36041000,20511300,2021,S,
36049000,20511400,2021,S,
36050000,20512000,2021,S,
35019010,20521010,2021,S,
35030080,20521010,2021,S,
35052010,20521010,2021,S,
35052030,20521010,2021,S,
35052050,20521010,2021,S,
35052090,20521010,2021,S,
,20521020,2021,S,
,20521040,2021,S,
,20521060,2021,S,
35061000,20521080,2021,S,
35069110,20521080,2021,S,
35069190,20521080,2021,S,
35069900,20521080,2021,S,
33011210,20531020,2021,S,
33011290,20531020,2021,S,
33011310,20531020,2021,S,
33011390,20531020,2021,S,
33011920,20531020,2021,S,
33011980,20531020,2021,S,
33012410,20531020,2021,S,
33012490,20531020,2021,S,
33012510,20531020,2021,S,
33012590,20531020,2021,S,
33012911,20531020,2021,S,
33012931,20531020,2021,S,
33012941,20531020,2021,S,
33012971,20531020,2021,S,
33012979,20531020,2021,S,
33012991,20531020,2021,S,
33013000,20531030,2021,S,
33019010,20531050,2021,S,
33019021,20531050,2021,S,
33019030,20531050,2021,S,
33019090,20531050,2021,S,
33021010,20531075,2021,S,
33021021,20531075,2021,S,
33021029,20531075,2021,S,
33021040,20531075,2021,S,
33021090,20531075,2021,S,
33029010,20531079,2021,S,
33029090,20531079,2021,S,
37011000,20591130,2021,S,
37012000,20591130,2021,S,
37013000,20591130,2021,S,
37019100,20591130,2021,S,
37019900,20591130,2021,S,
37021000,20591150,2021,S,
37023191,20591150,2021,S,
37023197,20591150,2021,S,
37023210,20591150,2021,S,
37023220,20591150,2021,S,
37023285,20591150,2021,S,
37023900,20591150,2021,S,
37024100,20591150,2021,S,
37024200,20591150,2021,S,
37024300,20591150,2021,S,
37024400,20591150,2021,S,
37025200,20591150,2021,S,
37025300,20591150,2021,S,
37025400,20591150,2021,S,
37025500,20591150,2021,S,
37025600,20591150,2021,S,
37029610,20591150,2021,S,
37029690,20591150,2021,S,
37029710,20591150,2021,S,
37029790,20591150,2021,S,
37029800,20591150,2021,S,
37031000,20591170,2021,S,
37032000,20591170,2021,S,
37039000,20591170,2021,S,
37071000,20591200,2021,S,
37079020,20591200,2021,S,
37079090,20591200,2021,S,
15180010,20592000,2021,S,
15180031,20592000,2021,S,
15180039,20592000,2021,S,
15180091,20592000,2021,S,
15180095,20592000,2021,S,
15180099,20592000,2021,S,
32159020,20593000,2021,S,
32159070,20593000,2021,S,
34031100,20594155,2021,S,
34031910,20594158,2021,S,
34031980,20594158,2021,S,
34031920,20594159,2021,S,
34039100,20594175,2021,S,
34039900,20594179,2021,S,
38111110,20594250,2021,S,
38111190,20594250,2021,S,
38111900,20594250,2021,S,
38112100,20594270,2021,S,
38112900,20594270,2021,S,
38119000,20594290,2021,S,
38190000,20594330,2021,S,
38200000,20594350,2021,S,
35040010,20595100,2021,S,
35040090,20595100,2021,S,
38220000,20595210,2021,S,
34070000,20595230,2021,S,
38130000,20595250,2021,S,
38210000,20595270,2021,S,
38180010,20595300,2021,S,
38180090,20595300,2021,S,
38021000,20595400,2021,S,
38091010,20595550,2021,S,
38091030,20595550,2021,S,
38091050,20595550,2021,S,
38091090,20595550,2021,S,
38099100,20595570,2021,S,
38099200,20595580,2021,S,
38099300,20595590,2021,S,
38101000,20595620,2021,S,
38109010,20595620,2021,S,
38109090,20595620,2021,S,
38121000,20595630,2021,S,
38122010,20595640,2021,S,
38122090,20595640,2021,S,
38123100,20595650,2021,S,
38123910,20595650,2021,S,
38123990,20595650,2021,S,
,20595660,2021,S,
38151100,20595662,2021,S,
38151200,20595664,2021,S,
38151910,20595666,2021,S,
38151990,20595669,2021,S,
38159010,20595669,2021,S,
38159090,20595669,2021,S,
38170050,20595670,2021,S,
38170080,20595670,2021,S,
38241000,20595720,2021,S,
38249930,20595730,2021,S,
38243000,20595740,2021,S,
38244000,20595750,2021,S,
38246011,20595770,2021,S,
38246019,20595770,2021,S,
38246091,20595770,2021,S,
38246099,20595770,2021,S,
38260010,20595800,2021,S,
38260090,20595800,2021,S,
38249910,20595910,2021,S,
38249915,20595910,2021,S,
38249920,20595910,2021,S,
38249945,20595940,2021,S,
38249950,20595953,2021,S,
38249955,20595957,2021,S,
38249961,20595963,2021,S,
38249962,20595963,2021,S,
38249964,20595963,2021,S,
38249965,20595965,2021,S,
38249970,20595967,2021,S,
38247100,20595971,2021,S,
38247200,20595971,2021,S,
